model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
graphwavenet_transfer,ENA,NEN,deploy,deploy,1.3386964797973633,51,50774,0.0,0,89.35471059998963
graphwavenet_transfer,ENA,NEN,adapt,head_finetune,1.2953991889953613,51,50774,0.6272107000113465,699,89.35471059998963
graphwavenet_transfer,ENA,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,89.35471059998963
graphwavenet_transfer,CNA,NEN,deploy,deploy,1.3243160247802734,51,50774,0.0,0,71.54483650000475
graphwavenet_transfer,CNA,NEN,adapt,head_finetune,1.29482901096344,51,50774,0.6348625000100583,699,71.54483650000475
graphwavenet_transfer,CNA,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,71.54483650000475
graphwavenet_transfer,SAU,NEN,deploy,deploy,1.292215347290039,51,50774,0.0,0,55.967703099988285
graphwavenet_transfer,SAU,NEN,adapt,head_finetune,1.2919248342514038,51,50774,0.6305467000056524,699,55.967703099988285
graphwavenet_transfer,SAU,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,55.967703099988285
graphwavenet_transfer,MED,NEN,deploy,deploy,1.293495774269104,51,50774,0.0,0,43.49925560000702
graphwavenet_transfer,MED,NEN,adapt,head_finetune,1.2903587818145752,51,50774,0.6294582999980776,699,43.49925560000702
graphwavenet_transfer,MED,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,43.49925560000702
graphwavenet_transfer,EAU,NEN,deploy,deploy,1.2981948852539062,51,50774,0.0,0,34.286816299994825
graphwavenet_transfer,EAU,NEN,adapt,head_finetune,1.2941360473632812,51,50774,0.6265343999984907,699,34.286816299994825
graphwavenet_transfer,EAU,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,34.286816299994825
graphwavenet_transfer,NWN,NEN,deploy,deploy,1.3075203895568848,51,50774,0.0,0,24.27802209999936
graphwavenet_transfer,NWN,NEN,adapt,head_finetune,1.288254976272583,51,50774,0.6374155000085011,699,24.27802209999936
graphwavenet_transfer,NWN,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,24.27802209999936
graphwavenet_transfer,NCA,NEN,deploy,deploy,1.2937617301940918,51,50774,0.0,0,16.824474899985944
graphwavenet_transfer,NCA,NEN,adapt,head_finetune,1.2940754890441895,51,50774,0.6231737000052817,699,16.824474899985944
graphwavenet_transfer,NCA,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,16.824474899985944
graphwavenet_transfer,EAS,NEN,deploy,deploy,1.2964001893997192,51,50774,0.0,0,9.607173900003545
graphwavenet_transfer,EAS,NEN,adapt,head_finetune,1.2916738986968994,51,50774,0.6231576999998651,699,9.607173900003545
graphwavenet_transfer,EAS,NEN,retrain,retrain,1.2850440740585327,51,50774,11.463744299995597,2891,9.607173900003545
graphwavenet_transfer,NEU,ESB,deploy,deploy,1.2891325950622559,39,33411,0.0,0,118.24483009999676
graphwavenet_transfer,NEU,ESB,adapt,head_finetune,1.2828818559646606,39,33411,0.61417739999888,699,118.24483009999676
graphwavenet_transfer,NEU,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,118.24483009999676
graphwavenet_transfer,WCE,ESB,deploy,deploy,1.2831363677978516,39,33411,0.0,0,141.20906029999605
graphwavenet_transfer,WCE,ESB,adapt,head_finetune,1.2819252014160156,39,33411,0.6061456000024918,699,141.20906029999605
graphwavenet_transfer,WCE,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,141.20906029999605
graphwavenet_transfer,WNA,ESB,deploy,deploy,1.2909787893295288,39,33411,0.0,0,188.17609439999796
graphwavenet_transfer,WNA,ESB,adapt,head_finetune,1.2792737483978271,39,33411,0.6104033000010531,699,188.17609439999796
graphwavenet_transfer,WNA,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,188.17609439999796
graphwavenet_transfer,ENA,ESB,deploy,deploy,1.4242229461669922,39,33411,0.0,0,89.35471059998963
graphwavenet_transfer,ENA,ESB,adapt,head_finetune,1.2975618839263916,39,33411,0.6122006999939913,699,89.35471059998963
graphwavenet_transfer,ENA,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,89.35471059998963
graphwavenet_transfer,CNA,ESB,deploy,deploy,1.330510139465332,39,33411,0.0,0,71.54483650000475
graphwavenet_transfer,CNA,ESB,adapt,head_finetune,1.2992197275161743,39,33411,0.6148855999927036,699,71.54483650000475
graphwavenet_transfer,CNA,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,71.54483650000475
graphwavenet_transfer,SAU,ESB,deploy,deploy,1.2870256900787354,39,33411,0.0,0,55.967703099988285
graphwavenet_transfer,SAU,ESB,adapt,head_finetune,1.293023943901062,39,33411,0.6102550000068732,699,55.967703099988285
graphwavenet_transfer,SAU,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,55.967703099988285
graphwavenet_transfer,MED,ESB,deploy,deploy,1.2822226285934448,39,33411,0.0,0,43.49925560000702
graphwavenet_transfer,MED,ESB,adapt,head_finetune,1.2818067073822021,39,33411,0.6016173999960301,699,43.49925560000702
graphwavenet_transfer,MED,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,43.49925560000702
graphwavenet_transfer,EAU,ESB,deploy,deploy,1.5730355978012085,39,33411,0.0,0,34.286816299994825
graphwavenet_transfer,EAU,ESB,adapt,head_finetune,1.8368581533432007,39,33411,0.6107203999999911,699,34.286816299994825
graphwavenet_transfer,EAU,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,34.286816299994825
graphwavenet_transfer,NWN,ESB,deploy,deploy,1.2957613468170166,39,33411,0.0,0,24.27802209999936
graphwavenet_transfer,NWN,ESB,adapt,head_finetune,1.2799302339553833,39,33411,0.5973287999950117,699,24.27802209999936
graphwavenet_transfer,NWN,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,24.27802209999936
graphwavenet_transfer,NCA,ESB,deploy,deploy,1.297187089920044,39,33411,0.0,0,16.824474899985944
graphwavenet_transfer,NCA,ESB,adapt,head_finetune,1.2973929643630981,39,33411,0.5977978000009898,699,16.824474899985944
graphwavenet_transfer,NCA,ESB,retrain,retrain,1.2738841772079468,39,33411,10.18983419999131,2891,16.824474899985944
graphwavenet_transfer,EAS,ESB,deploy,deploy,1.2844887971878052,39,33411,0.0,0,9.607173900003545
graphwavenet_transfer,EAS,ESB,adapt,head_finetune,1.2847135066986084,39,33411,0.5978886999946553,699,9.607173900003545
