model,source_region,target_region,action,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,adapt_intercept_log1p,adapt_slope_log1p,source_training_seconds_sunk
spatial_knn_ridge,EAU,WNA,retrain,2.2216148833128124,975,1063046,0.46404969999275636,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,ENA,deploy,3.2569982434597966,522,565907,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,ENA,adapt,3.329694816435891,522,565907,0.0015839999978197739,60000,0.24775823950767517,0.7116051316261292,0.26200169998628553
spatial_knn_ridge,EAU,ENA,retrain,3.3073838761939856,522,565907,0.3404669000010472,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,CNA,deploy,2.4541965754336963,438,475057,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,CNA,adapt,2.440281007660034,438,475057,0.001793800009181723,60000,0.046409398317337036,0.8561280369758606,0.26200169998628553
spatial_knn_ridge,EAU,CNA,retrain,2.417191463382277,438,475057,0.32375900000624824,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,SAU,deploy,1.8285613625477521,351,379054,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,SAU,adapt,1.8241961946514598,351,379054,0.001701899993349798,60000,0.04651018977165222,0.8757921457290649,0.26200169998628553
spatial_knn_ridge,EAU,SAU,retrain,1.8284593691513409,351,379054,0.312544300002628,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,MED,deploy,1.949028805261705,328,357580,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,MED,adapt,1.9248671247283133,328,357580,0.0017301000043516979,60000,-0.06896331906318665,1.102702260017395,0.26200169998628553
spatial_knn_ridge,EAU,MED,retrain,1.9147385309745626,328,357580,0.29117200001201127,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,NWN,deploy,2.5588153773318223,183,191293,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,NWN,adapt,2.523475359697811,183,191293,0.0015045000036479905,60000,-0.1459890604019165,1.401795506477356,0.26200169998628553
spatial_knn_ridge,EAU,NWN,retrain,2.508383575032969,183,191293,0.24159599999256898,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,NCA,deploy,1.251147070278724,144,154432,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,NCA,adapt,1.122596971069773,144,154432,0.0015745999990031123,60000,-0.17203454673290253,1.123117208480835,0.26200169998628553
spatial_knn_ridge,EAU,NCA,retrain,1.1164610642525885,144,154432,0.24943950001033954,120000,,,0.26200169998628553
spatial_knn_ridge,EAU,EAS,deploy,6.444315199418502,110,113134,0.0,0,,,0.26200169998628553
spatial_knn_ridge,EAU,EAS,adapt,6.514714202013883,110,113134,0.001318500013439916,60000,0.08558464050292969,1.1017142534255981,0.26200169998628553
spatial_knn_ridge,EAU,EAS,retrain,6.499321603775025,110,113134,0.22575959999812767,120000,,,0.26200169998628553
spatial_knn_ridge,NWN,NEU,deploy,2.4638346800208093,1000,1092528,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,NEU,adapt,2.4648113743066786,1000,1092528,0.0016481999919051304,60000,0.24297434091567993,0.668211817741394,0.24159599999256898
spatial_knn_ridge,NWN,NEU,retrain,2.46648766708374,1000,1092528,0.5056327000056626,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,WCE,deploy,2.409838183403015,1000,1092580,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,WCE,adapt,2.3769275093078615,1000,1092580,0.0017587000038474798,60000,0.25697970390319824,0.5676742792129517,0.24159599999256898
spatial_knn_ridge,NWN,WCE,retrain,2.386439118385315,1000,1092580,0.46817760000703856,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,WNA,deploy,2.225076785882314,975,1063046,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,WNA,adapt,2.224319910024985,975,1063046,0.0017244000046048313,60000,0.06158649921417236,0.8218562602996826,0.24159599999256898
spatial_knn_ridge,NWN,WNA,retrain,2.2216148833128124,975,1063046,0.46404969999275636,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,ENA,deploy,3.4104335086555775,522,565907,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,ENA,adapt,3.334742345344061,522,565907,0.0015342000115197152,60000,0.3427213430404663,0.45814499258995056,0.24159599999256898
spatial_knn_ridge,NWN,ENA,retrain,3.3073838761939856,522,565907,0.3404669000010472,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,CNA,deploy,2.5514968718023603,438,475057,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,CNA,adapt,2.4563896374343193,438,475057,0.0016536000039195642,60000,0.17917856574058533,0.5272812247276306,0.24159599999256898
spatial_knn_ridge,NWN,CNA,retrain,2.417191463382277,438,475057,0.32375900000624824,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,SAU,deploy,1.9027953791482497,351,379054,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,SAU,adapt,1.8271760123747367,351,379054,0.00172309999470599,60000,0.15597033500671387,0.5842899084091187,0.24159599999256898
spatial_knn_ridge,NWN,SAU,retrain,1.8284593691513409,351,379054,0.312544300002628,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,MED,deploy,1.9932665156155098,328,357580,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,MED,adapt,1.926106027077611,328,357580,0.0018047000048682094,60000,0.05743229389190674,0.7528080344200134,0.24159599999256898
spatial_knn_ridge,NWN,MED,retrain,1.9147385309745626,328,357580,0.29117200001201127,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,EAU,deploy,2.7081833261671897,241,260224,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,EAU,adapt,2.621489620307669,241,260224,0.0018085000046994537,60000,0.10567659139633179,0.6623057126998901,0.24159599999256898
spatial_knn_ridge,NWN,EAU,retrain,2.633165822978831,241,260224,0.26200169998628553,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,NCA,deploy,1.2623966526654031,144,154432,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,NCA,adapt,1.1267682262178924,144,154432,0.0016014000138966367,60000,-0.03188195824623108,0.7226347923278809,0.24159599999256898
spatial_knn_ridge,NWN,NCA,retrain,1.1164610642525885,144,154432,0.24943950001033954,120000,,,0.24159599999256898
spatial_knn_ridge,NWN,EAS,deploy,6.557975977117365,110,113134,0.0,0,,,0.24159599999256898
spatial_knn_ridge,NWN,EAS,adapt,6.5204831253398545,110,113134,0.0013464999938150868,60000,0.22153961658477783,0.7315050363540649,0.24159599999256898
spatial_knn_ridge,NWN,EAS,retrain,6.499321603775025,110,113134,0.22575959999812767,120000,,,0.24159599999256898
spatial_knn_ridge,NCA,NEU,deploy,2.370496190905571,1000,1092528,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,NEU,adapt,2.4617306966781616,1000,1092528,0.001648000004934147,60000,0.28995412588119507,0.8044189214706421,0.24943950001033954
spatial_knn_ridge,NCA,NEU,retrain,2.46648766708374,1000,1092528,0.5056327000056626,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,WCE,deploy,2.2868165930509567,1000,1092580,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,WCE,adapt,2.375963615298271,1000,1092580,0.001791999995475635,60000,0.30592721700668335,0.6617997884750366,0.24943950001033954
spatial_knn_ridge,NCA,WCE,retrain,2.386439118385315,1000,1092580,0.46817760000703856,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,WNA,deploy,2.159369190839621,975,1063046,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,WNA,adapt,2.2234566253270858,975,1063046,0.0017692999972496182,60000,0.11062631011009216,1.0193918943405151,0.24943950001033954
spatial_knn_ridge,NCA,WNA,retrain,2.2216148833128124,975,1063046,0.46404969999275636,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,ENA,deploy,3.189794472122558,522,565907,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,ENA,adapt,3.32684063911438,522,565907,0.0016241000121226534,60000,0.3529042601585388,0.645637035369873,0.24943950001033954
spatial_knn_ridge,NCA,ENA,retrain,3.3073838761939856,522,565907,0.3404669000010472,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,CNA,deploy,2.3529008150645043,438,475057,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,CNA,adapt,2.4349437628162507,438,475057,0.0017612999945413321,60000,0.18613745272159576,0.7322955131530762,0.24943950001033954
spatial_knn_ridge,NCA,CNA,retrain,2.417191463382277,438,475057,0.32375900000624824,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,SAU,deploy,1.7499975353224664,351,379054,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,SAU,adapt,1.828824240257937,351,379054,0.0017283999914070591,60000,0.2016672044992447,0.7213473916053772,0.24943950001033954
spatial_knn_ridge,NCA,SAU,retrain,1.8284593691513409,351,379054,0.312544300002628,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,MED,deploy,1.8538946715615146,328,357580,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,MED,adapt,1.924595796662133,328,357580,0.001759699996910058,60000,0.11159539222717285,0.9351069331169128,0.24943950001033954
spatial_knn_ridge,NCA,MED,retrain,1.9147385309745626,328,357580,0.29117200001201127,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,EAU,deploy,2.5423623862602898,241,260224,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,EAU,adapt,2.617336731234032,241,260224,0.0017534999933559448,60000,0.1509801745414734,0.8298771977424622,0.24943950001033954
spatial_knn_ridge,NCA,EAU,retrain,2.633165822978831,241,260224,0.26200169998628553,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,NWN,deploy,2.4960463571418177,183,191293,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,NWN,adapt,2.543452854690656,183,191293,0.0014688999945065007,60000,0.08893680572509766,1.1731319427490234,0.24943950001033954
spatial_knn_ridge,NCA,NWN,retrain,2.508383575032969,183,191293,0.24159599999256898,120000,,,0.24943950001033954
spatial_knn_ridge,NCA,EAS,deploy,6.3731280738657174,110,113134,0.0,0,,,0.24943950001033954
spatial_knn_ridge,NCA,EAS,adapt,6.514085654778914,110,113134,0.0011971000058110803,60000,0.25692954659461975,0.9765452146530151,0.24943950001033954
spatial_knn_ridge,NCA,EAS,retrain,6.499321603775025,110,113134,0.22575959999812767,120000,,,0.24943950001033954
spatial_knn_ridge,EAS,NEU,deploy,2.4656253309249876,1000,1092528,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,NEU,adapt,2.4586510813236235,1000,1092528,0.0016564999968977645,60000,0.08252006769180298,0.8428319692611694,0.22575959999812767
spatial_knn_ridge,EAS,NEU,retrain,2.46648766708374,1000,1092528,0.5056327000056626,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,WCE,deploy,2.4074885877370833,1000,1092580,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,WCE,adapt,2.3751065059900283,1000,1092580,0.001881500007584691,60000,0.13091886043548584,0.7075304985046387,0.22575959999812767
spatial_knn_ridge,EAS,WCE,retrain,2.386439118385315,1000,1092580,0.46817760000703856,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,WNA,deploy,2.300988016006274,975,1063046,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,WNA,adapt,2.220914562787765,975,1063046,0.001814799994463101,60000,-0.13809949159622192,1.0583577156066895,0.22575959999812767
spatial_knn_ridge,EAS,WNA,retrain,2.2216148833128124,975,1063046,0.46404969999275636,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,ENA,deploy,3.374353400363776,522,565907,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,ENA,adapt,3.334283097950435,522,565907,0.001594800007296726,60000,0.21899357438087463,0.6218003630638123,0.22575959999812767
spatial_knn_ridge,EAS,ENA,retrain,3.3073838761939856,522,565907,0.3404669000010472,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,CNA,deploy,2.5768176714579263,438,475057,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,CNA,adapt,2.4446629680455003,438,475057,0.0016670999902999029,60000,0.03796890377998352,0.6953690648078918,0.22575959999812767
spatial_knn_ridge,EAS,CNA,retrain,2.417191463382277,438,475057,0.32375900000624824,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,SAU,deploy,1.9337425943453428,351,379054,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,SAU,adapt,1.8277810480859544,351,379054,0.0017687000072328374,60000,0.023512452840805054,0.7439451813697815,0.22575959999812767
spatial_knn_ridge,EAS,SAU,retrain,1.8284593691513409,351,379054,0.312544300002628,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,MED,deploy,2.0497896849382213,328,357580,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,MED,adapt,1.9253408804354144,328,357580,0.0017440999945392832,60000,-0.11603081226348877,0.9654920101165771,0.22575959999812767
spatial_knn_ridge,EAS,MED,retrain,1.9147385309745626,328,357580,0.29117200001201127,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,EAU,deploy,2.7366601975626965,241,260224,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,EAU,adapt,2.6208245675098847,241,260224,0.0017600999999558553,60000,-0.04127737879753113,0.8384536504745483,0.22575959999812767
spatial_knn_ridge,EAS,EAU,retrain,2.633165822978831,241,260224,0.26200169998628553,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,NWN,deploy,2.5981714240188807,183,191293,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,NWN,adapt,2.5190279630363963,183,191293,0.0014647999923909083,60000,-0.2051754593849182,1.2281312942504883,0.22575959999812767
spatial_knn_ridge,EAS,NWN,retrain,2.508383575032969,183,191293,0.24159599999256898,120000,,,0.22575959999812767
spatial_knn_ridge,EAS,NCA,deploy,1.3651564663483038,144,154432,0.0,0,,,0.22575959999812767
spatial_knn_ridge,EAS,NCA,adapt,1.122639258702596,144,154432,0.0015313999901991338,60000,-0.19924628734588623,0.926826536655426,0.22575959999812767
spatial_knn_ridge,EAS,NCA,retrain,1.1164610642525885,144,154432,0.24943950001033954,120000,,,0.22575959999812767
