model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
patchtst_small,NEU,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,8.342282700003125
patchtst_small,WCE,RFE,deploy,deploy,1.6856361627578735,37,31312,0.0,0,7.843918500002474
patchtst_small,WCE,RFE,adapt,head_finetune,1.6812745332717896,37,31312,2.189849199989112,25791,7.843918500002474
patchtst_small,WCE,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.843918500002474
patchtst_small,WNA,RFE,deploy,deploy,1.6910288333892822,37,31312,0.0,0,7.814519100007601
patchtst_small,WNA,RFE,adapt,head_finetune,1.6944862604141235,37,31312,2.274778899998637,25791,7.814519100007601
patchtst_small,WNA,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.814519100007601
patchtst_small,ENA,RFE,deploy,deploy,1.6807843446731567,37,31312,0.0,0,7.824448499988648
patchtst_small,ENA,RFE,adapt,head_finetune,1.6742091178894043,37,31312,2.2078873999998905,25791,7.824448499988648
patchtst_small,ENA,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.824448499988648
patchtst_small,CNA,RFE,deploy,deploy,1.6885579824447632,37,31312,0.0,0,7.944100799999433
patchtst_small,CNA,RFE,adapt,head_finetune,1.6766319274902344,37,31312,2.2886065999919083,25791,7.944100799999433
patchtst_small,CNA,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.944100799999433
patchtst_small,SAU,RFE,deploy,deploy,1.6705166101455688,37,31312,0.0,0,7.70494919999328
patchtst_small,SAU,RFE,adapt,head_finetune,1.6742645502090454,37,31312,2.2913709999993443,25791,7.70494919999328
patchtst_small,SAU,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.70494919999328
patchtst_small,MED,RFE,deploy,deploy,1.6722875833511353,37,31312,0.0,0,7.6854731000057654
patchtst_small,MED,RFE,adapt,head_finetune,1.6721668243408203,37,31312,2.280173899998772,25791,7.6854731000057654
patchtst_small,MED,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.6854731000057654
patchtst_small,EAU,RFE,deploy,deploy,1.671169400215149,37,31312,0.0,0,7.794699599995511
patchtst_small,EAU,RFE,adapt,head_finetune,1.6788924932479858,37,31312,2.302792899994529,25791,7.794699599995511
patchtst_small,EAU,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.794699599995511
patchtst_small,NWN,RFE,deploy,deploy,1.6793452501296997,37,31312,0.0,0,7.659147900005337
patchtst_small,NWN,RFE,adapt,head_finetune,1.679356336593628,37,31312,2.2078490999992937,25791,7.659147900005337
patchtst_small,NWN,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.659147900005337
patchtst_small,NCA,RFE,deploy,deploy,1.686875581741333,37,31312,0.0,0,7.646099200006574
patchtst_small,NCA,RFE,adapt,head_finetune,1.6755168437957764,37,31312,2.2702584999933606,25791,7.646099200006574
patchtst_small,NCA,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.646099200006574
patchtst_small,EAS,RFE,deploy,deploy,1.6781963109970093,37,31312,0.0,0,7.586061099995277
patchtst_small,EAS,RFE,adapt,head_finetune,1.676863431930542,37,31312,2.2675732000061544,25791,7.586061099995277
patchtst_small,EAS,RFE,retrain,retrain,1.6775758266448975,37,31312,7.650720000005094,90000,7.586061099995277
