target_region,budget_retrains,budget_fraction,policy,mean_mae
EAU,3,0.1,mmd,2.4896616039929054
EAU,3,0.1,wasserstein,2.490001836258346
EAU,3,0.1,distance,2.490084262062405
EAU,3,0.1,mean_shift,2.490001836258346
EAU,3,0.1,kl_source_target,2.490274228528657
EAU,3,0.1,oracle,2.4873978605079126
EAU,3,0.1,random_expected,2.489622528027038
EAU,4,0.13333333333333333,action_value,2.488399790744729
EAU,4,0.13333333333333333,mmd,2.489233571117844
EAU,4,0.13333333333333333,wasserstein,2.4898547399423263
EAU,4,0.13333333333333333,distance,2.4900436514310984
EAU,4,0.13333333333333333,mean_shift,2.4898547399423263
EAU,4,0.13333333333333333,kl_source_target,2.4906813111707544
EAU,4,0.13333333333333333,oracle,2.486752691885578
EAU,4,0.13333333333333333,random_expected,2.4895492327416644
EAU,5,0.16666666666666666,action_value,2.487547118485716
EAU,5,0.16666666666666666,mmd,2.4886883952475847
EAU,5,0.16666666666666666,wasserstein,2.489002067683314
EAU,5,0.16666666666666666,distance,2.4900239501091783
EAU,5,0.16666666666666666,mean_shift,2.489002067683314
EAU,5,0.16666666666666666,kl_source_target,2.49040379194468
EAU,5,0.16666666666666666,oracle,2.4862075160153183
EAU,5,0.16666666666666666,random_expected,2.4894759374562914
EAU,6,0.2,action_value,2.4880747548772093
EAU,6,0.2,mmd,2.489233344405848
EAU,6,0.2,wasserstein,2.4895297040748066
EAU,6,0.2,distance,2.4905160767079058
EAU,6,0.2,mean_shift,2.4895297040748066
EAU,6,0.2,kl_source_target,2.490093418638406
EAU,6,0.2,oracle,2.4857657979138166
EAU,6,0.2,random_expected,2.4894026421709183
EAU,7,0.23333333333333334,action_value,2.488041884902437
EAU,7,0.23333333333333334,mmd,2.488380672146835
EAU,7,0.23333333333333334,wasserstein,2.489936786716904
EAU,7,0.23333333333333334,distance,2.489663404448893
EAU,7,0.23333333333333334,mean_shift,2.489766853528399
EAU,7,0.23333333333333334,kl_source_target,2.489665385763345
EAU,7,0.23333333333333334,oracle,2.485337765038756
EAU,7,0.23333333333333334,random_expected,2.4893293468855453
EAU,8,0.26666666666666666,action_value,2.4872525445653197
EAU,8,0.26666666666666666,mmd,2.4889083085383286
EAU,8,0.26666666666666666,wasserstein,2.48965926749083
EAU,8,0.26666666666666666,distance,2.489516308132873
EAU,8,0.26666666666666666,mean_shift,2.4891216849060642
EAU,8,0.26666666666666666,kl_source_target,2.490210334921608
EAU,8,0.26666666666666666,oracle,2.48495819471354
EAU,8,0.26666666666666666,random_expected,2.4892560516001723
EAU,9,0.3,action_value,2.486810826463818
EAU,9,0.3,mmd,2.488761212222309
EAU,9,0.3,wasserstein,2.489348894184556
EAU,9,0.3,distance,2.4900439445243663
EAU,9,0.3,mean_shift,2.4887421145808486
EAU,9,0.3,kl_source_target,2.4896651590513486
EAU,9,0.3,oracle,2.4846478214072656
EAU,9,0.3,random_expected,2.4891827563147992
EAU,10,0.3333333333333333,action_value,2.4870890160978747
EAU,10,0.3333333333333333,mmd,2.4886312979385563
EAU,10,0.3333333333333333,wasserstein,2.4889208613094946
EAU,10,0.3333333333333333,distance,2.489254604187249
EAU,10,0.3333333333333333,mean_shift,2.4887092446060763
EAU,10,0.3333333333333333,kl_source_target,2.489528727993101
EAU,10,0.3333333333333333,oracle,2.4843703021811914
EAU,10,0.3333333333333333,random_expected,2.489109461029426
EAU,11,0.36666666666666664,action_value,2.487530935602069
EAU,11,0.36666666666666664,mmd,2.488613853645852
EAU,11,0.36666666666666664,wasserstein,2.488375685439235
EAU,11,0.36666666666666664,distance,2.488452063408135
EAU,11,0.36666666666666664,mean_shift,2.4891062419938845
EAU,11,0.36666666666666664,kl_source_target,2.48941320624424
EAU,11,0.36666666666666664,oracle,2.4842232058651716
EAU,11,0.36666666666666664,random_expected,2.489036165744053
EAU,12,0.4,action_value,2.4873945045438215
EAU,12,0.4,mmd,2.4890030604015574
EAU,12,0.4,wasserstein,2.4889206345974983
EAU,12,0.4,distance,2.4887302530421915
EAU,12,0.4,mean_shift,2.4890058677720828
EAU,12,0.4,kl_source_target,2.489824581426538
EAU,12,0.4,oracle,2.484086774806924
EAU,12,0.4,random_expected,2.4889628704586797
EAU,13,0.43333333333333335,action_value,2.487264590260069
EAU,13,0.43333333333333335,mmd,2.4894144355838552
EAU,13,0.43333333333333335,wasserstein,2.4882754659751636
EAU,13,0.43333333333333335,distance,2.4889674024957835
EAU,13,0.43333333333333335,mean_shift,2.488564149670581
EAU,13,0.43333333333333335,kl_source_target,2.4903522178180313
EAU,13,0.43333333333333335,oracle,2.4839568605231714
EAU,13,0.43333333333333335,random_expected,2.4888895751733067
EAU,14,0.4666666666666667,action_value,2.486619421637734
EAU,14,0.4666666666666667,mmd,2.4892780045256075
EAU,14,0.4666666666666667,wasserstein,2.488512615428755
EAU,14,0.4666666666666667,distance,2.488587832170568
EAU,14,0.4666666666666667,mean_shift,2.489006069174776
EAU,14,0.4666666666666667,kl_source_target,2.4894995455590188
EAU,14,0.4666666666666667,oracle,2.483841338774311
EAU,14,0.4666666666666667,random_expected,2.4888162798879336
EAU,15,0.5,action_value,2.4865997203158146
EAU,15,0.5,mmd,2.489162482776747
EAU,15,0.5,wasserstein,2.4881330451035395
EAU,15,0.5,distance,2.487942663548233
EAU,15,0.5,mean_shift,2.488892653456697
EAU,15,0.5,kl_source_target,2.489352449242999
EAU,15,0.5,oracle,2.483727923056232
EAU,15,0.5,random_expected,2.4887429846025606
EAU,16,0.5333333333333333,action_value,2.4868368697694065
EAU,16,0.5333333333333333,mmd,2.489142781454827
EAU,16,0.5333333333333333,wasserstein,2.4881001751287672
EAU,16,0.5333333333333333,distance,2.487632290241959
EAU,16,0.5333333333333333,mean_shift,2.4880901126775834
EAU,16,0.5333333333333333,kl_source_target,2.4892225349592465
EAU,16,0.5333333333333333,oracle,2.48362754883443
EAU,16,0.5333333333333333,random_expected,2.4886696893171876
EAU,17,0.5666666666666667,action_value,2.4864088368943458
EAU,17,0.5666666666666667,mmd,2.4896349080535543
EAU,17,0.5666666666666667,wasserstein,2.4879998009069655
EAU,17,0.5666666666666667,distance,2.4880393728840557
EAU,17,0.5666666666666667,mean_shift,2.487300772340466
EAU,17,0.5666666666666667,kl_source_target,2.4896117417149517
EAU,17,0.5666666666666667,oracle,2.4835869382031235
EAU,17,0.5666666666666667,random_expected,2.4885963940318145
EAU,18,0.6,action_value,2.486098463588071
EAU,18,0.6,mmd,2.4895942974222476
EAU,18,0.6,wasserstein,2.4883967982947737
EAU,18,0.6,distance,2.4877618536579815
EAU,18,0.6,mean_shift,2.4875789619745223
EAU,18,0.6,kl_source_target,2.4895942974222476
EAU,18,0.6,oracle,2.4835540682283512
EAU,18,0.6,random_expected,2.4885230987464415
EAU,19,0.6333333333333333,action_value,2.4859980893662694
EAU,19,0.6333333333333333,mmd,2.489831446875839
EAU,19,0.6333333333333333,wasserstein,2.488888924893501
EAU,19,0.6333333333333333,distance,2.488306802816245
EAU,19,0.6333333333333333,mean_shift,2.487561517681818
EAU,19,0.6333333333333333,kl_source_target,2.489831446875839
EAU,19,0.6333333333333333,oracle,2.4835343669064316
EAU,19,0.6333333333333333,random_expected,2.488449803461068
EAU,20,0.6666666666666666,action_value,2.4863950867540776
EAU,20,0.6666666666666666,mmd,2.4894518765506235
EAU,20,0.6666666666666666,wasserstein,2.488848314262194
EAU,20,0.6666666666666666,distance,2.4877616269459852
EAU,20,0.6666666666666666,mean_shift,2.4879507244375234
EAU,20,0.6666666666666666,kl_source_target,2.4894518765506235
EAU,20,0.6666666666666666,oracle,2.483516922613727
EAU,20,0.6666666666666666,random_expected,2.488376508175695
EAU,21,0.7,action_value,2.486279565005217
EAU,21,0.7,mmd,2.4888067079282887
EAU,21,0.7,wasserstein,2.4888286129402744
EAU,21,0.7,distance,2.4873335940709245
EAU,21,0.7,mean_shift,2.487820810153771
EAU,21,0.7,kl_source_target,2.4888067079282887
EAU,21,0.7,oracle,2.483754072067319
EAU,21,0.7,random_expected,2.488303212890322
EAU,22,0.7333333333333333,action_value,2.4862621207125124
EAU,22,0.7333333333333333,mmd,2.4892037053160965
EAU,22,0.7333333333333333,wasserstein,2.4892705324444693
EAU,22,0.7333333333333333,distance,2.487775513575119
EAU,22,0.7333333333333333,mean_shift,2.488365759312034
EAU,22,0.7333333333333333,kl_source_target,2.4890848975623454
EAU,22,0.7333333333333333,oracle,2.4840322617013753
EAU,22,0.7333333333333333,random_expected,2.488229917604949
EAU,23,0.7666666666666667,action_value,2.4866734958948107
EAU,23,0.7666666666666667,mmd,2.4891033310942947
EAU,23,0.7666666666666667,wasserstein,2.4891571167263904
EAU,23,0.7666666666666667,distance,2.4876620978570405
EAU,23,0.7666666666666667,mean_shift,2.4879377264369733
EAU,23,0.7666666666666667,kl_source_target,2.4882823567832317
EAU,23,0.7666666666666667,oracle,2.4844214684570805
EAU,23,0.7666666666666667,random_expected,2.488156622319576
EAU,24,0.8,action_value,2.487062702650516
EAU,24,0.8,mmd,2.489070461119523
EAU,24,0.8,wasserstein,2.488715398624889
EAU,24,0.8,distance,2.4872203797555392
EAU,24,0.8,mean_shift,2.4873925505667134
EAU,24,0.8,kl_source_target,2.4874930164461144
EAU,24,0.8,oracle,2.4848184658448886
EAU,24,0.8,random_expected,2.488083327034203
EAU,25,0.8333333333333334,action_value,2.4870220920192088
EAU,25,0.8333333333333334,mmd,2.488957045401444
EAU,25,0.8333333333333334,wasserstein,2.4891046053805943
EAU,25,0.8333333333333334,distance,2.4876317549378375
EAU,25,0.8333333333333334,mean_shift,2.487884677165441
EAU,25,0.8333333333333334,kl_source_target,2.487890013833922
EAU,25,0.8333333333333334,oracle,2.4852255484869863
EAU,25,0.8333333333333334,random_expected,2.48801003174883
EAU,26,0.8666666666666667,action_value,2.4864769161489493
EAU,26,0.8666666666666667,mmd,2.489398964905639
EAU,26,0.8666666666666667,wasserstein,2.4890871610878897
EAU,26,0.8666666666666667,distance,2.487516233188977
EAU,26,0.8666666666666667,mean_shift,2.487844066534134
EAU,26,0.8666666666666667,kl_source_target,2.4877896396121204
EAU,26,0.8666666666666667,oracle,2.485636923669284
EAU,26,0.8666666666666667,random_expected,2.487936736463457
EAU,27,0.9,action_value,2.4869690427476763
EAU,27,0.9,mmd,2.4889572468041377
EAU,27,0.9,wasserstein,2.4889572468041377
EAU,27,0.9,distance,2.487379802130729
EAU,27,0.9,mean_shift,2.487824365212214
EAU,27,0.9,kl_source_target,2.4877567696373486
EAU,27,0.9,oracle,2.486078843173479
EAU,27,0.9,random_expected,2.4878634411780833
EAU,28,0.9333333333333333,action_value,2.48751399190594
EAU,28,0.9333333333333333,mmd,2.4892354364381943
EAU,28,0.9333333333333333,wasserstein,2.4892354364381943
EAU,28,0.9333333333333333,distance,2.487776799518537
EAU,28,0.9333333333333333,mean_shift,2.4882314478543117
EAU,28,0.9333333333333333,kl_source_target,2.488198689141543
EAU,28,0.9333333333333333,oracle,2.4865709697722065
EAU,28,0.9333333333333333,random_expected,2.4877901458927103
EAU,29,0.9666666666666667,action_value,2.4872364726798657
EAU,29,0.9666666666666667,mmd,2.488446096101077
EAU,29,0.9666666666666667,wasserstein,2.488446096101077
EAU,29,0.9666666666666667,distance,2.487676425296735
EAU,29,0.9666666666666667,mean_shift,2.4879539286282375
EAU,29,0.9666666666666667,kl_source_target,2.487756971040042
EAU,29,0.9666666666666667,oracle,2.4870986061636997
EAU,29,0.9666666666666667,random_expected,2.4877168506073373
EAU,30,1.0,action_value,2.4876435553219634
EAU,30,1.0,mmd,2.4876435553219634
EAU,30,1.0,wasserstein,2.4876435553219634
EAU,30,1.0,distance,2.4876435553219634
EAU,30,1.0,mean_shift,2.4876435553219634
EAU,30,1.0,kl_source_target,2.4876435553219634
EAU,30,1.0,oracle,2.4876435553219634
EAU,30,1.0,random_expected,2.4876435553219642
ENA,0,0.0,action_value,3.132411382298817
ENA,0,0.0,mmd,3.132411382298817
ENA,0,0.0,wasserstein,3.132411382298817
ENA,0,0.0,distance,3.132411382298817
ENA,0,0.0,mean_shift,3.132411382298817
ENA,0,0.0,kl_source_target,3.132411382298817
ENA,0,0.0,oracle,3.132411382298817
ENA,0,0.0,random_expected,3.132411382298817
ENA,1,0.03333333333333333,action_value,3.124896349212676
ENA,1,0.03333333333333333,mmd,3.1317628235348027
ENA,1,0.03333333333333333,wasserstein,3.1315147415736018
ENA,1,0.03333333333333333,distance,3.131667684290753
ENA,1,0.03333333333333333,mean_shift,3.1315147415736018
ENA,1,0.03333333333333333,kl_source_target,3.132018131268892
ENA,1,0.03333333333333333,oracle,3.124896349212676
ENA,1,0.03333333333333333,random_expected,3.130088161860897
ENA,2,0.06666666666666667,action_value,3.1239997084874607
ENA,2,0.06666666666666667,mmd,3.1317185968883794
ENA,2,0.06666666666666667,wasserstein,3.1314221397974786
ENA,2,0.06666666666666667,distance,3.131547004753298
ENA,2,0.06666666666666667,mean_shift,3.1314221397974786
ENA,2,0.06666666666666667,kl_source_target,3.1318530105082925
ENA,2,0.06666666666666667,oracle,3.117442867856373
ENA,2,0.06666666666666667,random_expected,3.127764941422977
ENA,3,0.1,action_value,3.1239071067113375
ENA,3,0.1,mmd,3.1262012889711026
ENA,3,0.1,wasserstein,3.1239071067113375
ENA,3,0.1,distance,3.124093523396995
ENA,3,0.1,mean_shift,3.1239071067113375
ENA,3,0.1,kl_source_target,3.1261167310206823
ENA,3,0.1,oracle,3.110011321009347
ENA,3,0.1,random_expected,3.1254417209850573
ENA,4,0.13333333333333333,action_value,3.1191129302917617
ENA,4,0.13333333333333333,mmd,3.1188648314007086
ENA,4,0.13333333333333333,wasserstein,3.1183897987940608
ENA,4,0.13333333333333333,distance,3.1167134749630554
ENA,4,0.13333333333333333,mean_shift,3.1183897987940608
ENA,4,0.13333333333333333,kl_source_target,3.1260528586833414
ENA,4,0.13333333333333333,oracle,3.1025839067510264
ENA,4,0.13333333333333333,random_expected,3.1231185005471374
ENA,5,0.16666666666666666,action_value,3.1116855160334405
ENA,5,0.16666666666666666,mmd,3.118830832911329
ENA,5,0.16666666666666666,wasserstein,3.1183455721476374
ENA,5,0.16666666666666666,distance,3.116649602625714
ENA,5,0.16666666666666666,mean_shift,3.1183455721476374
ENA,5,0.16666666666666666,kl_source_target,3.1186728102494015
ENA,5,0.16666666666666666,oracle,3.0952038583170864
ENA,5,0.16666666666666666,random_expected,3.1207952801092174
ENA,6,0.2,action_value,3.104253969186415
ENA,6,0.2,mmd,3.118115146467664
ENA,6,0.2,wasserstein,3.1176970133836237
ENA,6,0.2,distance,3.115864849608215
ENA,6,0.2,mean_shift,3.1176970133836237
ENA,6,0.2,kl_source_target,3.1178880572319025
ENA,6,0.2,oracle,3.087867400746693
ENA,6,0.2,random_expected,3.1184720596712974
ENA,7,0.23333333333333334,action_value,3.098517689698805
ENA,7,0.23333333333333334,mmd,3.117180083111633
ENA,7,0.23333333333333334,wasserstein,3.1176331410462823
ENA,7,0.23333333333333334,distance,3.115772247832092
ENA,7,0.23333333333333334,mean_shift,3.1176331410462823
ENA,7,0.23333333333333334,kl_source_target,3.117843830585479
ENA,7,0.23333333333333334,oracle,3.0821311212590827
ENA,7,0.23333333333333334,random_expected,3.1161488392333774
ENA,8,0.26666666666666666,action_value,3.0976057407271353
ENA,8,0.26666666666666666,mmd,3.116924021557678
ENA,8,0.26666666666666666,wasserstein,3.1168483880287834
ENA,8,0.26666666666666666,distance,3.114875607106877
ENA,8,0.26666666666666666,mean_shift,3.1168483880287834
ENA,8,0.26666666666666666,kl_source_target,3.1123265226682024
ENA,8,0.26666666666666666,oracle,3.076613813341806
ENA,8,0.26666666666666666,random_expected,3.113825618795458
ENA,9,0.3,action_value,3.0966706773711037
ENA,9,0.3,mmd,3.1094966072993566
ENA,9,0.3,wasserstein,3.1094683395948435
ENA,9,0.3,distance,3.107360574020736
ENA,9,0.3,mean_shift,3.1094683395948435
ENA,9,0.3,kl_source_target,3.1116779639041883
ENA,9,0.3,oracle,3.0718196369222297
ENA,9,0.3,random_expected,3.111502398357538
ENA,10,0.3333333333333333,action_value,3.0964587709379985
ENA,10,0.3333333333333333,mmd,3.1088315784093825
ENA,10,0.3333333333333333,wasserstein,3.10213188202445
ENA,10,0.3333333333333333,distance,3.099933159762415
ENA,10,0.3333333333333333,mean_shift,3.10213188202445
ENA,10,0.3333333333333333,kl_source_target,3.111421902350233
ENA,10,0.3333333333333333,oracle,3.0708845735661976
ENA,10,0.3333333333333333,random_expected,3.109179177919618
ENA,11,0.36666666666666664,action_value,3.0962027093840434
ENA,11,0.36666666666666664,mmd,3.108686564282287
ENA,11,0.36666666666666664,wasserstein,3.101416195580785
ENA,11,0.36666666666666664,distance,3.098998096406383
ENA,11,0.36666666666666664,mean_shift,3.101416195580785
ENA,11,0.36666666666666664,kl_source_target,3.1039944880919124
ENA,11,0.36666666666666664,oracle,3.0699726245945285
ENA,11,0.36666666666666664,random_expected,3.106855957481698
ENA,12,0.4,action_value,3.08874922802774
ENA,12,0.4,mmd,3.1083096493630267
ENA,12,0.4,wasserstein,3.101382197091405
ENA,12,0.4,distance,3.0987420348524277
ENA,12,0.4,mean_shift,3.101382197091405
ENA,12,0.4,kl_source_target,3.103059424735881
ENA,12,0.4,oracle,3.0690759838693134
ENA,12,0.4,random_expected,3.104532737043778
ENA,13,0.43333333333333335,action_value,3.0880053992244014
ENA,13,0.43333333333333335,mmd,3.1075658205596874
ENA,13,0.43333333333333335,wasserstein,3.10112613553745
ENA,13,0.43333333333333335,distance,3.0985860216815495
ENA,13,0.43333333333333335,mean_shift,3.1012371829643097
ENA,13,0.43333333333333335,kl_source_target,3.102903411565003
ENA,13,0.43333333333333335,oracle,3.0682912308518144
ENA,13,0.43333333333333335,random_expected,3.102209516605858
ENA,14,0.4666666666666667,action_value,3.0876121481944767
ENA,14,0.4666666666666667,mmd,3.1074098073888097
ENA,14,0.4666666666666667,wasserstein,3.1001910721814188
ENA,14,0.4666666666666667,distance,3.0978421928782107
ENA,14,0.4666666666666667,mean_shift,3.1008602680450497
ENA,14,0.4666666666666667,kl_source_target,3.102159582761664
ENA,14,0.4666666666666667,oracle,3.0675474020484756
ENA,14,0.4666666666666667,random_expected,3.0998862961679383
ENA,15,0.5,action_value,3.0802320997605372
ENA,15,0.5,mmd,3.099978260541784
ENA,15,0.5,wasserstein,3.092763657923098
ENA,15,0.5,distance,3.0904106460311853
ENA,15,0.5,mean_shift,3.100195239155076
ENA,15,0.5,kl_source_target,3.0947280359146387
ENA,15,0.5,oracle,3.066803704040412
ENA,15,0.5,random_expected,3.0975630757300183
ENA,16,0.5333333333333333,action_value,3.080076086589659
ENA,16,0.5333333333333333,mmd,3.092524779185481
ENA,16,0.5333333333333333,wasserstein,3.085332111076072
ENA,16,0.5333333333333333,distance,3.0830741884607913
ENA,16,0.5333333333333333,mean_shift,3.09276369230805
ENA,16,0.5333333333333333,kl_source_target,3.0938313951894236
ENA,16,0.5333333333333333,oracle,3.0660880175967473
ENA,16,0.5333333333333333,random_expected,3.0952398552920983
ENA,17,0.5666666666666667,action_value,3.0799109658290593
ENA,17,0.5666666666666667,mmd,3.092404099648026
ENA,17,0.5666666666666667,wasserstein,3.0851760979051943
ENA,17,0.5666666666666667,distance,3.0823585020171267
ENA,17,0.5666666666666667,mean_shift,3.0920198635047114
ENA,17,0.5666666666666667,kl_source_target,3.0863163621032825
ENA,17,0.5666666666666667,oracle,3.065422988706773
ENA,17,0.5666666666666667,random_expected,3.0929166348541783
ENA,18,0.6,action_value,3.079167267820996
ENA,18,0.6,mmd,3.0916604016399623
ENA,18,0.6,wasserstein,3.084432269101855
ENA,18,0.6,distance,3.0823245035277465
ENA,18,0.6,mean_shift,3.091863850333833
ENA,18,0.6,kl_source_target,3.0862237603271594
ENA,18,0.6,oracle,3.06477442994276
ENA,18,0.6,random_expected,3.0905934144162583
ENA,19,0.6333333333333333,action_value,3.0790465882835405
ENA,19,0.6333333333333333,mmd,3.091596529302621
ENA,19,0.6333333333333333,wasserstein,3.0842872549747598
ENA,19,0.6333333333333333,distance,3.0821125970946412
ENA,19,0.6333333333333333,mean_shift,3.0916987295732334
ENA,19,0.6333333333333333,kl_source_target,3.085508073883495
ENA,19,0.6333333333333333,oracle,3.0643811789128352
ENA,19,0.6333333333333333,random_expected,3.088270193978339
ENA,20,0.6666666666666666,action_value,3.071710130713147
ENA,20,0.6666666666666666,mmd,3.090811776285122
ENA,20,0.6666666666666666,wasserstein,3.083910340055499
ENA,20,0.6666666666666666,distance,3.081200648122972
ENA,20,0.6666666666666666,mean_shift,3.091305478543309
ENA,20,0.6666666666666666,kl_source_target,3.0781716163131008
ENA,20,0.6666666666666666,oracle,3.064004263993575
ENA,20,0.6666666666666666,random_expected,3.085946973540419
ENA,21,0.7,action_value,3.0709253776956476
ENA,21,0.7,mmd,3.0834317278511825
ENA,21,0.7,wasserstein,3.083245311165525
ENA,21,0.7,distance,3.076406471703396
ENA,21,0.7,mean_shift,3.085569199055699
ENA,21,0.7,kl_source_target,3.078137617823721
ENA,21,0.7,oracle,3.06374820243962
ENA,21,0.7,random_expected,3.083623753102499
ENA,22,0.7333333333333333,action_value,3.0654080697783708
ENA,22,0.7333333333333333,mmd,3.0825197788795133
ENA,22,0.7333333333333333,wasserstein,3.0828520601356004
ENA,22,0.7333333333333333,distance,3.076241350942796
ENA,22,0.7333333333333333,mean_shift,3.084634135699667
ENA,22,0.7333333333333333,kl_source_target,3.0773939198156572
ENA,22,0.7333333333333333,oracle,3.063536296006515
ENA,22,0.7333333333333333,random_expected,3.081300532664579
ENA,23,0.7666666666666667,action_value,3.0653441974410294
ENA,23,0.7666666666666667,mmd,3.077725602459937
ENA,23,0.7666666666666667,wasserstein,3.0771157806479907
ENA,23,0.7666666666666667,distance,3.075848099912872
ENA,23,0.7666666666666667,mean_shift,3.0772067214413457
ENA,23,0.7666666666666667,kl_source_target,3.0699404384593545
ENA,23,0.7666666666666667,oracle,3.0633711752459147
ENA,23,0.7666666666666667,random_expected,3.078977312226659
ENA,24,0.8,action_value,3.0646285109973648
ENA,24,0.8,mmd,3.077513696026832
ENA,24,0.8,wasserstein,3.0769506598873906
ENA,24,0.8,distance,3.0701118204252618
ENA,24,0.8,mean_shift,3.0769506598873906
ENA,24,0.8,kl_source_target,3.0698197589218994
ENA,24,0.8,oracle,3.063215162075037
ENA,24,0.8,random_expected,3.0766540917887393
ENA,25,0.8333333333333334,action_value,3.0639799522333515
ENA,25,0.8333333333333334,mmd,3.077120444996907
ENA,25,0.8333333333333334,wasserstein,3.0762069618793273
ENA,25,0.8333333333333334,distance,3.064594512507985
ENA,25,0.8333333333333334,mean_shift,3.0762069618793273
ENA,25,0.8333333333333334,kl_source_target,3.06890780995023
ENA,25,0.8333333333333334,oracle,3.063070147947941
ENA,25,0.8333333333333334,random_expected,3.0743308713508193
ENA,26,0.8666666666666667,action_value,3.0639459537439717
ENA,26,0.8666666666666667,mmd,3.0769553242363075
ENA,26,0.8666666666666667,wasserstein,3.0760862823418718
ENA,26,0.8666666666666667,distance,3.0639459537439717
ENA,26,0.8666666666666667,mean_shift,3.0760862823418718
ENA,26,0.8666666666666667,kl_source_target,3.068695903517124
ENA,26,0.8666666666666667,oracle,3.062949468410486
ENA,26,0.8666666666666667,random_expected,3.0720076509128993
ENA,27,0.9,action_value,3.0639017270975484
ENA,27,0.9,mmd,3.0712190447486973
ENA,27,0.9,wasserstein,3.068632800985569
ENA,27,0.9,distance,3.0639017270975484
ENA,27,0.9,mean_shift,3.068632800985569
ENA,27,0.9,kl_source_target,3.0639017270975484
ENA,27,0.9,oracle,3.062856866634363
ENA,27,0.9,random_expected,3.0696844304749793
ENA,28,0.9333333333333333,action_value,3.0632366982075743
ENA,28,0.9333333333333333,mmd,3.0703224040234827
ENA,28,0.9333333333333333,wasserstein,3.0677208520139
ENA,28,0.9333333333333333,distance,3.063524812178288
ENA,28,0.9333333333333333,mean_shift,3.0677208520139
ENA,28,0.9333333333333333,kl_source_target,3.063524812178288
ENA,28,0.9333333333333333,oracle,3.0627929942970216
ENA,28,0.9333333333333333,random_expected,3.0673612100370593
ENA,29,0.9666666666666667,action_value,3.062859783288314
ENA,29,0.9666666666666667,mmd,3.0702298022473595
ENA,29,0.9666666666666667,wasserstein,3.0675089455807947
ENA,29,0.9666666666666667,distance,3.0633797980511925
ENA,29,0.9666666666666667,mean_shift,3.0675089455807947
ENA,29,0.9666666666666667,kl_source_target,3.0633797980511925
ENA,29,0.9666666666666667,oracle,3.0627487676505982
ENA,29,0.9666666666666667,random_expected,3.0650379895991398
ENA,30,1.0,action_value,3.0627147691612184
ENA,30,1.0,mmd,3.0627147691612184
ENA,30,1.0,wasserstein,3.0627147691612184
ENA,30,1.0,distance,3.0627147691612184
ENA,30,1.0,mean_shift,3.0627147691612184
ENA,30,1.0,kl_source_target,3.0627147691612184
ENA,30,1.0,oracle,3.0627147691612184
ENA,30,1.0,random_expected,3.0627147691612198
MED,0,0.0,action_value,1.8064701911062
MED,0,0.0,mmd,1.8064701911062
MED,0,0.0,wasserstein,1.8064701911062
MED,0,0.0,distance,1.8064701911062
MED,0,0.0,mean_shift,1.8064701911062
MED,0,0.0,kl_source_target,1.8064701911062
MED,0,0.0,oracle,1.8064701911062
MED,0,0.0,random_expected,1.8064701911062
MED,1,0.03333333333333333,action_value,1.8064006324857471
MED,1,0.03333333333333333,mmd,1.8061430659993147
MED,1,0.03333333333333333,wasserstein,1.8061167794575048
MED,1,0.03333333333333333,distance,1.8053271819632954
MED,1,0.03333333333333333,mean_shift,1.8061167794575048
MED,1,0.03333333333333333,kl_source_target,1.8062878981081205
MED,1,0.03333333333333333,oracle,1.8047468261172372
MED,1,0.03333333333333333,random_expected,1.8063615676919174
MED,2,0.06666666666666667,action_value,1.8064738110949594
MED,2,0.06666666666666667,mmd,1.8062416560554162
MED,2,0.06666666666666667,wasserstein,1.8064234453548742
MED,2,0.06666666666666667,distance,1.805713169721932
MED,2,0.06666666666666667,mean_shift,1.8064234453548742
MED,2,0.06666666666666667,kl_source_target,1.8065118248112557
MED,2,0.06666666666666667,oracle,1.8036038169743327
MED,2,0.06666666666666667,random_expected,1.8062529442776345
MED,3,0.1,action_value,1.806497497980793
MED,3,0.1,mmd,1.8063366300964012
MED,3,0.1,wasserstein,1.806429592580572
MED,3,0.1,distance,1.8054595082483398
MED,3,0.1,mean_shift,1.806429592580572
MED,3,0.1,kl_source_target,1.8065355116970894
MED,3,0.1,oracle,1.8029145294179516
MED,3,0.1,random_expected,1.8061443208633519
MED,4,0.13333333333333333,action_value,1.8066427664210396
MED,4,0.13333333333333333,mmd,1.8062819885317143
MED,4,0.13333333333333333,wasserstein,1.8063600339601191
MED,4,0.13333333333333333,distance,1.8056047766885863
MED,4,0.13333333333333333,mean_shift,1.8063600339601191
MED,4,0.13333333333333333,kl_source_target,1.8061821000483944
MED,4,0.13333333333333333,oracle,1.8022632133579106
MED,4,0.13333333333333333,random_expected,1.8060356974490692
MED,5,0.16666666666666666,action_value,1.8049194014320769
MED,5,0.16666666666666666,mmd,1.8063164280954653
MED,5,0.16666666666666666,wasserstein,1.806324016860103
MED,5,0.16666666666666666,distance,1.805990975050301
MED,5,0.16666666666666666,mean_shift,1.806324016860103
MED,5,0.16666666666666666,kl_source_target,1.8064887659457638
MED,5,0.16666666666666666,oracle,1.801872492990479
MED,5,0.16666666666666666,random_expected,1.8059270740347864
MED,6,0.2,action_value,1.8050143754730619
MED,6,0.2,mmd,1.8060889402237845
MED,6,0.2,wasserstein,1.8056347293037223
MED,6,0.2,distance,1.8057125255768376
MED,6,0.2,mean_shift,1.8056347293037223
MED,6,0.2,kl_source_target,1.8064949131714616
MED,6,0.2,oracle,1.8014935764537108
