source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean,run_tag,seed_index,source_in_region_mae,source_in_region_brier,abs_degradation
NCA,NWN,stgcn_diffusion,183,36,2.513890654671421,0.2489802293045964,0.1639887116702793,0.0297159286775467,all_viable_min100_full_s1,1,1.0262221308029058,0.0963096483933028,0.1639887116702793
NCA,SAU,stgcn_diffusion,351,13,1.8906678044106249,0.2202861130722586,0.0087760445377435,0.0014031063724885,all_viable_min100_full_s1,1,1.0262221308029058,0.0963096483933028,0.0087760445377435
NCA,WCE,stgcn_diffusion,1000,14,2.1549424991802884,0.2938653529844329,0.0227180589702357,0.0057740299745237,all_viable_min100_full_s1,1,1.0262221308029058,0.0963096483933028,0.0227180589702357
NCA,WNA,stgcn_diffusion,975,17,2.017090145654836,0.2319742938704899,0.0508891095909958,0.0155394171336688,all_viable_min100_full_s1,1,1.0262221308029058,0.0963096483933028,0.0508891095909958
NEU,CNA,stgcn_diffusion,438,14,2.2087927242625547,0.1937415728812412,0.1217879066199515,0.0305470451013598,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.1217879066199515
NEU,EAS,stgcn_diffusion,110,16,6.1934535945645,0.2288915304277378,-0.0094803415045135,0.002008230620116,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0094803415045135
NEU,EAU,stgcn_diffusion,241,6,2.8216760402125733,0.2197243165475464,0.0303410141750776,0.0103825259343981,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0303410141750776
NEU,ENA,stgcn_diffusion,522,21,3.23102481256314,0.2903921768863403,0.166494056263876,0.0403663369399529,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.166494056263876
NEU,MED,stgcn_diffusion,328,19,1.726101006582281,0.1750289867603069,0.0163353168608147,0.0061672691180422,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0163353168608147
NEU,NCA,stgcn_diffusion,144,7,1.049598608728993,0.1025198407881885,0.0233764779260873,0.0062101923948857,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0233764779260873
NEU,NWN,stgcn_diffusion,183,36,2.426016236288361,0.222999636658157,0.0761142932872193,0.0037353360311073,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0761142932872193
NEU,SAU,stgcn_diffusion,351,13,1.9044889808821288,0.2294834613629219,0.0225972210092473,0.0106004546631518,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0225972210092473
NEU,WCE,stgcn_diffusion,1000,14,2.142028067080685,0.2911560864595341,0.0098036268706318,0.0030647634496249,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0098036268706318
NEU,WNA,stgcn_diffusion,975,17,1.9920163520861007,0.2184823843936733,0.0258153160222614,0.0020475076568522,all_viable_min100_full_s1,1,2.2442284732726407,0.2921829425735809,0.0258153160222614
NWN,CNA,stgcn_diffusion,438,14,2.325286742905082,0.1946001986375944,0.2382819252624792,0.031405670857713,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.2382819252624792
NWN,EAS,stgcn_diffusion,110,16,6.685245230063034,0.2286920554901075,0.4823112939940195,0.0018087556824857,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.4823112939940195
NWN,EAU,stgcn_diffusion,241,6,2.960489877935603,0.2207833159741214,0.1691548518981069,0.0114415253609731,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.1691548518981069
NWN,ENA,stgcn_diffusion,522,21,3.4214323694408817,0.2825954697530113,0.356901613141618,0.0325696298066239,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.356901613141618
NWN,MED,stgcn_diffusion,328,19,1.8018490123186808,0.176229001961505,0.0920833225972142,0.0073672843192403,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.0920833225972142
NWN,NCA,stgcn_diffusion,144,7,1.0732242542601127,0.103900646934673,0.0470021234572069,0.0075909985413701,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.0470021234572069
NWN,NEU,stgcn_diffusion,1000,28,2.3700542522367285,0.2928608172765061,0.1258257789640879,0.0006778747029252,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.1258257789640879
NWN,SAU,stgcn_diffusion,351,13,2.0120102510831983,0.2286463482988871,0.1301184912103171,0.009763341599117,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.1301184912103171
NWN,WCE,stgcn_diffusion,1000,14,2.2730270937215944,0.289872240478054,0.1408026535115419,0.0017809174681448,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.1408026535115419
NWN,WNA,stgcn_diffusion,975,17,1.985787302344552,0.216444314209257,0.0195862662807121,9.437472435904336e-06,all_viable_min100_full_s1,1,2.349901943001142,0.2192643006270498,0.0195862662807121
SAU,CNA,stgcn_diffusion,438,14,2.172025861492446,0.1815655627833049,0.0850210438498427,0.0183710350034235,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0850210438498427
SAU,EAS,stgcn_diffusion,110,16,6.1631337799977,0.225661263315467,-0.0398001560713134,-0.0012220364921546,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0398001560713134
SAU,EAU,stgcn_diffusion,241,6,2.8071572438847703,0.2108873008829912,0.0158222178472745,0.0015455102698429,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0158222178472745
SAU,ENA,stgcn_diffusion,522,21,3.1889344409224254,0.2754820639955074,0.1244036846231618,0.0254562240491201,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.1244036846231618
SAU,MED,stgcn_diffusion,328,19,1.7107113402590473,0.1689112476732955,0.0009456505375809,4.953003103082475e-05,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0009456505375809
SAU,NCA,stgcn_diffusion,144,7,1.0311822671094029,0.0974232574764467,0.004960136306497,0.0011136090831439,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.004960136306497
SAU,NEU,stgcn_diffusion,1000,28,2.278296566018408,0.2999271667015926,0.0340680927457673,0.0077442241280116,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0340680927457673
SAU,NWN,stgcn_diffusion,183,36,2.4799648486636845,0.2331715429305522,0.1300629056625424,0.0139072423035024,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.1300629056625424
SAU,WCE,stgcn_diffusion,1000,14,2.137500802675601,0.2896471965908826,0.005276362465548,0.0015558735809735,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.005276362465548
SAU,WNA,stgcn_diffusion,975,17,2.0086988359596245,0.2243249513827043,0.0424977998957849,0.0078900746458831,all_viable_min100_full_s1,1,1.8818917598728813,0.21888300669977,0.0424977998957849
WCE,CNA,stgcn_diffusion,438,14,2.1842785432279404,0.1843524137863545,0.0972737255853373,0.0211578860064731,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0972737255853373
WCE,EAS,stgcn_diffusion,110,16,6.196976632549135,0.2272325929703287,-0.0059573035198789,0.000349293162707,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0059573035198789
WCE,EAU,stgcn_diffusion,241,6,2.825383362686973,0.2143460721367628,0.0340483366494771,0.0050042815236146,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0340483366494771
WCE,ENA,stgcn_diffusion,522,21,3.1932786181636663,0.277784201500768,0.1287478618644024,0.0277583615543806,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.1287478618644024
WCE,MED,stgcn_diffusion,328,19,1.7223147582408165,0.1708864452397971,0.01254906851935,0.0020247275975324,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.01254906851935
WCE,NCA,stgcn_diffusion,144,7,1.043231758954254,0.0985307310465831,0.0170096281513481,0.0022210826532802,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0170096281513481
WCE,NEU,stgcn_diffusion,1000,28,2.264165737330971,0.2937606927721601,0.0199372640583309,0.0015777501985791,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0199372640583309
WCE,NWN,stgcn_diffusion,183,36,2.4905895526077373,0.2277682796857732,0.1406876096065952,0.0085039790587234,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.1406876096065952
WCE,SAU,stgcn_diffusion,351,13,1.8919876176722248,0.2230713932448459,0.0100958577993434,0.0041883865450758,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0100958577993434
WCE,WNA,stgcn_diffusion,975,17,2.020802875812737,0.2198559089891116,0.0546018397488977,0.0034210322522904,all_viable_min100_full_s1,1,2.1322244402100528,0.2880913230099091,0.0546018397488977
WNA,CNA,stgcn_diffusion,438,14,2.214537555444684,0.1930677124948036,0.1275327378020809,0.0298731847149221,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.1275327378020809
WNA,EAS,stgcn_diffusion,110,16,6.133799473003132,0.2305344550517704,-0.0691344630658813,0.0036511552441486,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0691344630658813
WNA,EAU,stgcn_diffusion,241,6,2.835834279856241,0.2208862442364807,0.0444992538187455,0.0115444536233324,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0444992538187455
WNA,ENA,stgcn_diffusion,522,21,3.253450938880578,0.2832271138316878,0.1889201825813144,0.0332012738853004,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.1889201825813144
WNA,MED,stgcn_diffusion,328,19,1.736968411551289,0.1766393581350341,0.0272027218298224,0.0077776404927694,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0272027218298224
WNA,NCA,stgcn_diffusion,144,7,1.0387746163403435,0.1015694631714553,0.012552485537438,0.0052598147781524,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.012552485537438
WNA,NEU,stgcn_diffusion,1000,28,2.2882863026684137,0.2930333279421301,0.044057829395773,0.000850385368549,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.044057829395773
WNA,NWN,stgcn_diffusion,183,36,2.3997658294919115,0.2213320863387973,0.0498638864907697,0.0020677857117475,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0498638864907697
WNA,SAU,stgcn_diffusion,351,13,1.929417846178228,0.2320460918080393,0.0475260863053463,0.0131630851082692,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0475260863053463
WNA,WCE,stgcn_diffusion,1000,14,2.190675160737434,0.2923435085574871,0.0584507205273815,0.0042521855475779,all_viable_min100_full_s1,1,1.96620103606384,0.2164348767368211,0.0584507205273815
CNA,EAS,graphwavenet_transfer,110,16,6.326510174667256,0.2613341699125366,0.1827149862057624,0.0357892629916178,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.1827149862057624
CNA,EAU,graphwavenet_transfer,241,6,2.8243994954605385,0.2136932780168388,0.0356105704164318,0.006059177212165,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0356105704164318
CNA,ENA,graphwavenet_transfer,522,21,2.963446423979748,0.2357079122696383,0.0343847845544557,0.0044168203372412,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0343847845544557
CNA,MED,graphwavenet_transfer,328,19,1.7517659504409673,0.1777965055118944,0.044250179839288,0.0086301926871281,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.044250179839288
CNA,NCA,graphwavenet_transfer,144,7,1.014402723113208,0.0952449279698258,-0.0081063817740903,0.000538020283842,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0081063817740903
CNA,NEU,graphwavenet_transfer,1000,28,2.36588614535666,0.3258948875469162,0.1282299683481911,0.0343938522089224,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.1282299683481911
CNA,NWN,graphwavenet_transfer,183,36,2.495330938366026,0.2485529290537056,0.1939824469640816,0.0357133635289292,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.1939824469640816
CNA,SAU,graphwavenet_transfer,351,13,1.9159402815108253,0.2276205829692529,0.0419676585412018,0.0117338318069214,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0419676585412018
CNA,WCE,graphwavenet_transfer,1000,14,2.203237483179366,0.3075366298610977,0.0693719160921643,0.018900273387976,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0693719160921643
CNA,WNA,graphwavenet_transfer,975,17,2.0301718691881185,0.2376620057907253,0.0977959021072129,0.0259156229025947,all_viable_min100_full_s1,1,1.978643592197971,0.1481024892100117,0.0977959021072129
EAS,CNA,graphwavenet_transfer,438,14,2.2189382603488466,0.1917427305765172,0.2402946681508753,0.0436402413665054,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.2402946681508753
EAS,EAU,graphwavenet_transfer,241,6,2.826361533645013,0.2150726557211024,0.0375726086009068,0.0074385549164285,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0375726086009068
EAS,ENA,graphwavenet_transfer,522,21,3.261637605906792,0.2851564805766591,0.3325759664815003,0.053865388644262,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.3325759664815003
EAS,MED,graphwavenet_transfer,328,19,1.725731407783627,0.1721517123743405,0.0182156371819476,0.0029853995495742,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0182156371819476
EAS,NCA,graphwavenet_transfer,144,7,1.0382658274270469,0.1009207960345774,0.0157567225397482,0.0062138883485936,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0157567225397482
EAS,NEU,graphwavenet_transfer,1000,28,2.294814150128168,0.2937567444756083,0.0571579731196985,0.0022557091376144,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0571579731196985
EAS,NWN,graphwavenet_transfer,183,36,2.3947445375399607,0.2227127499703685,0.0933960461380169,0.009873184445592,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0933960461380169
EAS,SAU,graphwavenet_transfer,351,13,1.9102724126143749,0.2225011159554891,0.0362997896447511,0.0066143647931576,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0362997896447511
EAS,WCE,graphwavenet_transfer,1000,14,2.183029526262689,0.2886455922928536,0.0491639591754872,9.235819731999772e-06,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.0491639591754872
EAS,WNA,graphwavenet_transfer,975,17,1.969883247246741,0.2189968663568657,0.037507280165835,0.0072504834687352,all_viable_min100_full_s1,1,6.143795188461493,0.2255449069209187,0.037507280165835
EAU,CNA,graphwavenet_transfer,438,14,2.158457786002729,0.1752275615863304,0.179814193804758,0.0271250723763186,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.179814193804758
EAU,EAS,graphwavenet_transfer,110,16,6.153092972951954,0.2324456642085327,0.0092977844904599,0.0069007572876139,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0092977844904599
EAU,ENA,graphwavenet_transfer,522,21,3.1881515926843904,0.2694324612756527,0.2590899532590983,0.0381413693432556,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.2590899532590983
EAU,MED,graphwavenet_transfer,328,19,1.71299383460736,0.1693888599198759,0.0054780640056806,0.0002225470951097,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0054780640056806
EAU,NCA,graphwavenet_transfer,144,7,1.0267546543759418,0.0964464969693825,0.0042455494886434,0.0017395892833987,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0042455494886434
EAU,NEU,graphwavenet_transfer,1000,28,2.284841928692282,0.302065070442324,0.0471857516838127,0.0105640351043301,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0471857516838127
EAU,NWN,graphwavenet_transfer,183,36,2.4459286838695538,0.2309904655668606,0.1445801924676096,0.0181509000420841,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.1445801924676096
EAU,SAU,graphwavenet_transfer,351,13,1.886012269692921,0.2184062606362787,0.0120396467232973,0.0025195094739472,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0120396467232973
EAU,WCE,graphwavenet_transfer,1000,14,2.15951665235961,0.2944180193342844,0.0256510852724085,0.0057816628611628,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0256510852724085
EAU,WNA,graphwavenet_transfer,975,17,1.995262623958577,0.226491443007659,0.0628866568776714,0.0147450601195285,all_viable_min100_full_s1,1,2.788788925044106,0.2076341008046738,0.0628866568776714
ENA,CNA,graphwavenet_transfer,438,14,2.010130620312544,0.1513724077076954,0.0314870281145732,0.0032699184976836,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0314870281145732
ENA,EAS,graphwavenet_transfer,110,16,6.314559138759659,0.2676422852021545,0.1707639502981655,0.0420973782812357,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.1707639502981655
ENA,EAU,graphwavenet_transfer,241,6,2.8394705951713486,0.2188534434091094,0.0506816701272424,0.0112193426044356,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0506816701272424
ENA,MED,graphwavenet_transfer,328,19,1.7370099180404917,0.176441609258752,0.0294941474388122,0.0072752964339857,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0294941474388122
ENA,NCA,graphwavenet_transfer,144,7,1.0086448702165904,0.0940166639872406,-0.0138642346707079,-0.0006902436987431,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0138642346707079
ENA,NEU,graphwavenet_transfer,1000,28,2.342510951774796,0.3285587490124611,0.1048547747663263,0.0370577136744673,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.1048547747663263
ENA,NWN,graphwavenet_transfer,183,36,2.462457039735624,0.2411381762779465,0.1611085483336796,0.0282986107531701,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.1611085483336796
ENA,SAU,graphwavenet_transfer,351,13,1.9109157836953687,0.2294809381207649,0.0369431607257452,0.0135941869584334,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0369431607257452
ENA,WCE,graphwavenet_transfer,1000,14,2.1818406017093217,0.3085116450019221,0.0479750346221202,0.0198752885288004,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.0479750346221202
ENA,WNA,graphwavenet_transfer,975,17,2.0169545520847847,0.2351567960130275,0.084578585003879,0.023410413124897,all_viable_min100_full_s1,1,2.929061639425292,0.231291091932397,0.084578585003879
MED,CNA,graphwavenet_transfer,438,14,2.170614242244228,0.1811139389025808,0.1919706500462568,0.033011449692569,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.1919706500462568
MED,EAS,graphwavenet_transfer,110,16,6.132089963382932,0.2241075254433305,-0.0117052250785605,-0.0014373814775882,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0117052250785605
MED,EAU,graphwavenet_transfer,241,6,2.798599994065317,0.209191916895403,0.0098110690212107,0.0015578160907292,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0098110690212107
MED,ENA,graphwavenet_transfer,522,21,3.192507327331293,0.274499931066945,0.2634456879060009,0.0432088391345479,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.2634456879060009
MED,NCA,graphwavenet_transfer,144,7,1.025416446109563,0.0965206433337171,0.0029073412222645,0.0018137356477333,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0029073412222645
MED,NEU,graphwavenet_transfer,1000,28,2.2579593766440698,0.293861817781698,0.0203031996356009,0.0023607824437042,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0203031996356009
MED,NWN,graphwavenet_transfer,183,36,2.42045571247294,0.2219577554180399,0.119107221070996,0.0091181898932634,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.119107221070996
MED,SAU,graphwavenet_transfer,351,13,1.877626071232507,0.2182899249409691,0.0036534482628834,0.0024031737786376,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0036534482628834
MED,WCE,graphwavenet_transfer,1000,14,2.1390929950533883,0.2883143866655681,0.0052274279661868,-0.0003219698075535,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0052274279661868
MED,WNA,graphwavenet_transfer,975,17,1.973734571738792,0.2180077863284558,0.0413586046578865,0.0062614034403252,all_viable_min100_full_s1,1,1.7075157706016797,0.1691663128247662,0.0413586046578865
NCA,CNA,graphwavenet_transfer,438,14,2.145858674205259,0.1714722376147163,0.167215082007288,0.0233697484047045,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.167215082007288
NCA,EAS,graphwavenet_transfer,110,16,6.170462179949079,0.2307408804915814,0.0266669914875865,0.0051959735706627,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0266669914875865
NCA,EAU,graphwavenet_transfer,241,6,2.811605315018199,0.2108883897124469,0.0228163899740927,0.0032542889077731,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0228163899740927
NCA,ENA,graphwavenet_transfer,522,21,3.159252930193509,0.2613412172035175,0.2301912907682169,0.0300501252711204,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.2301912907682169
NCA,MED,graphwavenet_transfer,328,19,1.7284319833639397,0.1708601798941667,0.0209162127622602,0.0016938670694004,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0209162127622602
NCA,NEU,graphwavenet_transfer,1000,28,2.3332287627352093,0.2984831134605986,0.0955725857267402,0.0069820781226048,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0955725857267402
NCA,NWN,graphwavenet_transfer,183,36,2.439558541406131,0.2312224589955789,0.1382100500041871,0.0183828934708024,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.1382100500041871
NCA,SAU,graphwavenet_transfer,351,13,1.903295006826912,0.2192845564787084,0.0293223838572879,0.0033978053163769,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0293223838572879
NCA,WCE,graphwavenet_transfer,1000,14,2.2114266370354563,0.2907103753913058,0.0775610699482549,0.0020740189181842,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0775610699482549
NCA,WNA,graphwavenet_transfer,975,17,1.9851102657684028,0.2216959711907629,0.0527342986874973,0.0099495883026323,all_viable_min100_full_s1,1,1.0225091048872983,0.0947069076859837,0.0527342986874973
NEU,CNA,graphwavenet_transfer,438,14,2.2054362792997466,0.1949700910982762,0.2267926871017754,0.0468676018882644,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.2267926871017754
NEU,EAS,graphwavenet_transfer,110,16,6.162278062113338,0.2291883077608582,0.0184828736518453,0.0036434008399395,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0184828736518453
NEU,EAU,graphwavenet_transfer,241,6,2.819794943601854,0.2197748971433357,0.0310060185577474,0.0121407963386619,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0310060185577474
NEU,ENA,graphwavenet_transfer,522,21,3.2209005250696707,0.2901816864574851,0.2918388856443785,0.058890594525088,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.2918388856443785
NEU,MED,graphwavenet_transfer,328,19,1.7210241778698785,0.1746682777407655,0.013508407268199,0.0055019649159992,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.013508407268199
NEU,NCA,graphwavenet_transfer,144,7,1.0454851384589183,0.1023469993272241,0.0229760335716197,0.0076400916412403,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0229760335716197
NEU,NWN,graphwavenet_transfer,183,36,2.387810399766109,0.2181887672883304,0.0864619083641653,0.0053492017635539,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0864619083641653
NEU,SAU,graphwavenet_transfer,351,13,1.8937520328326864,0.2271361016860923,0.0197794098630623,0.0112493505237608,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0197794098630623
NEU,WCE,graphwavenet_transfer,1000,14,2.137869719524228,0.2899258319005303,0.0040041524370267,0.0012894754274087,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0040041524370267
NEU,WNA,graphwavenet_transfer,975,17,1.9730098558647395,0.2153859747555156,0.0406338887838338,0.0036395918673851,all_viable_min100_full_s1,1,2.237656177008469,0.2915010353379938,0.0406338887838338
NWN,CNA,graphwavenet_transfer,438,14,2.202392125454017,0.1817741477742111,0.2237485332560461,0.0336716585641993,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.2237485332560461
NWN,EAS,graphwavenet_transfer,110,16,6.247713020427602,0.2300083821105574,0.1039178319661088,0.0044634751896386,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.1039178319661088
NWN,EAU,graphwavenet_transfer,241,6,2.8805907896749443,0.2187188152518694,0.0918018646308379,0.0110847144471955,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.0918018646308379
NWN,ENA,graphwavenet_transfer,522,21,3.1987143489944,0.2680414911117549,0.2696527095691079,0.0367503991793578,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.2696527095691079
NWN,MED,graphwavenet_transfer,328,19,1.7543427976018142,0.1743914509030953,0.0468270270001348,0.005225138078329,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.0468270270001348
NWN,NCA,graphwavenet_transfer,144,7,1.0402990688663036,0.0993190363442646,0.017789963979005,0.0046121286582808,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.017789963979005
NWN,NEU,graphwavenet_transfer,1000,28,2.309824298029965,0.295091091283099,0.072168121021496,0.0035900559451052,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.072168121021496
NWN,SAU,graphwavenet_transfer,351,13,1.932912835921757,0.2229798494831575,0.0589402129521333,0.007093098320826,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.0589402129521333
NWN,WCE,graphwavenet_transfer,1000,14,2.2135205485366503,0.2935006877318536,0.0796549814494488,0.0048643312587319,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.0796549814494488
NWN,WNA,graphwavenet_transfer,975,17,1.953019479915991,0.2148931909800452,0.0206435128350854,0.0031468080919147,all_viable_min100_full_s1,1,2.301348491401944,0.2128395655247764,0.0206435128350854
SAU,CNA,graphwavenet_transfer,438,14,2.1634161193829784,0.1781039486317941,0.1847725271850075,0.0300014594217823,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.1847725271850075
SAU,EAS,graphwavenet_transfer,110,16,6.183090222091398,0.2263741419861989,0.039295033629904,0.0008292350652801,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.039295033629904
SAU,EAU,graphwavenet_transfer,241,6,2.8060740730761835,0.2077478434891525,0.0172851480320772,0.0001137426844787,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.0172851480320772
SAU,ENA,graphwavenet_transfer,522,21,3.178041852562602,0.2710234612703691,0.2489802131373103,0.039732369337972,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.2489802131373103
SAU,MED,graphwavenet_transfer,328,19,1.7110799772635727,0.1687242267714803,0.0035642066618936,-0.0004420860532859,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.0035642066618936
SAU,NCA,graphwavenet_transfer,144,7,1.0290432211281602,0.0968541064030259,0.0065341162408617,0.0021471987170421,all_viable_min100_full_s1,1,1.873972622969624,0.2158867511623315,0.0065341162408617
