ar6_region,cell5,n_stations,latitude_mean,latitude_std,latitude_median,longitude_mean,longitude_std,longitude_median,n_obs_train_mean,n_obs_train_std,n_obs_train_median,wet_day_fraction_gt1mm_mean,wet_day_fraction_gt1mm_std,wet_day_fraction_gt1mm_median,wet_day_mean_intensity_mean,wet_day_mean_intensity_std,wet_day_mean_intensity_median,daily_precip_cv_mean,daily_precip_cv_std,daily_precip_cv_median,monthly_climatology_amplitude_mean,monthly_climatology_amplitude_std,monthly_climatology_amplitude_median,top3_month_precip_fraction_mean,top3_month_precip_fraction_std,top3_month_precip_fraction_median,occurrence_lag1_autocorr_mean,occurrence_lag1_autocorr_std,occurrence_lag1_autocorr_median,wet_intensity_lag1_autocorr_mean,wet_intensity_lag1_autocorr_std,wet_intensity_lag1_autocorr_median,dry_spell_mean_days_mean,dry_spell_mean_days_std,dry_spell_mean_days_median,dry_spell_p95_days_mean,dry_spell_p95_days_std,dry_spell_p95_days_median,wet_day_p95_mean,wet_day_p95_std,wet_day_p95_median,wet_day_p99_mean,wet_day_p99_std,wet_day_p99_median,extreme_tail_ratio_p99_p95_mean,extreme_tail_ratio_p99_p95_std,extreme_tail_ratio_p99_p95_median,coverage_threshold_mean,coverage_threshold_std,coverage_threshold_median
EAS,30_135,3,34.69433333333333,0.08213606597185805,34.733,138.03900000000002,1.4412674977255375,138.217,2771.3333333333335,212.70010186488713,2884.0,0.2770759140378296,0.019167605684232907,0.27100550964187325,20.532165159698213,4.220894938946799,20.396696315120714,2.863956295635605,0.10928750965532784,2.921643813530018,1561.1999999999998,355.71689585961457,1376.1,0.36725352762752433,0.033077532148032066,0.35923175010936437,0.21520328919592355,0.027471035837959422,0.2112175102599185,0.025598271951225077,0.025897962641221746,0.016071859791872967,4.450227335066873,0.3351802889968141,4.456842105263158,12.0,1.0,12.0,70.81666666666665,18.66509666016583,69.94999999999996,116.91333333333326,20.67971308633971,115.1,1.677767682675528,0.15650883106457594,1.645461043602574,80.0,0.0,80.0
EAS,35_130,2,35.841499999999996,0.5069955621107562,35.841499999999996,133.78300000000002,0.6363961030678867,133.78300000000002,2536.5,9.192388155425117,2536.5,0.37211931070177917,0.025971141104743415,0.37211931070177917,13.56745222141583,0.5202255881872996,13.56745222141583,2.4131203974550424,0.4585466926490204,2.4131203974550424,957.5500000000001,114.19774516162758,957.5500000000001,0.3334952515445132,0.014183814441393916,0.3334952515445132,0.24336454901357613,0.01109123609695843,0.24336454901357613,0.21421765302306245,0.06571834121905827,0.21421765302306245,3.49149666385459,0.2935884144987096,3.49149666385459,10.974999999999994,1.3788582233137596,10.974999999999994,42.9,0.7071067811865476,42.9,84.17599999999983,26.06112752741097,84.17599999999983,1.9574039213981353,0.5752222363885595,1.9574039213981353,80.0,0.0,80.0
EAS,35_135,1,35.683,,35.683,139.767,,139.767,2543.0,,2543.0,0.2634683444750295,,0.2634683444750295,16.45134328358209,,16.45134328358209,2.8200728083402318,,2.8200728083402318,1206.5,,1206.5,0.3823825262250324,,0.3823825262250324,0.218322930816332,,0.218322930816332,0.03686431030101025,,0.03686431030101025,4.765903307888041,,4.765903307888041,13.0,,13.0,58.274999999999885,,58.274999999999885,93.65499999999997,,93.65499999999997,1.6071214071214097,,1.6071214071214097,80.0,,80.0
EAS,35_140,1,35.733,,35.733,140.85,,140.85,2904.0,,2904.0,0.2902892561983471,,0.2902892561983471,16.33511269276394,,16.33511269276394,2.8460874313297357,,2.8460874313297357,1399.7999999999997,,1399.7999999999997,0.36772288636036293,,0.36772288636036293,0.20539633805511467,,0.20539633805511467,0.07611891868189263,,0.07611891868189263,4.249484536082474,,4.249484536082474,12.0,,12.0,55.9,,55.9,106.52200000000023,,106.52200000000023,1.9055813953488414,,1.9055813953488414,80.0,,80.0
EAS,40_130,4,43.458325,0.8230981447150345,43.39165,132.012425,1.3454941654153199,131.67485,2921.5,0.5773502691896257,2921.5,0.18552058531519378,0.00619543883724428,0.18380980935101174,9.887390761365076,1.7050081399443906,9.447261001071363,3.4663638984762595,0.2862365036074453,3.390242764025956,1030.675,172.39772571972438,1032.85,0.5028107734681742,0.03467916179736912,0.4876582988533185,0.2462027195351253,0.030096753013505555,0.24109133179773584,0.032512216294220554,0.023749098980524436,0.02681407061629382,7.134553297626461,0.22224966288440257,7.119479722903738,21.07499999999999,2.4676236882204616,21.0,34.59749999999999,7.416312538362072,33.97999999999999,58.91875000000004,17.57069980346062,55.32400000000018,1.6830815128996308,0.16245995904861454,1.6713207033707342,80.0,0.0,80.0
EAS,40_135,1,44.4,,44.4,135.9,,135.9,2922.0,,2922.0,0.1834360027378508,,0.1834360027378508,11.716417910447761,,11.716417910447761,3.976756974578125,,3.976756974578125,832.5999999999999,,832.5999999999999,0.42518971924674426,,0.42518971924674426,0.266528208016521,,0.266528208016521,0.041463170740279345,,0.041463170740279345,7.409937888198757,,7.409937888198757,21.94999999999999,,21.94999999999999,42.5,,42.5,71.59499999999959,,71.59499999999959,1.684588235294108,,1.684588235294108,80.0,,80.0
EAS,40_145,1,44.0167,,44.0167,145.8667,,145.8667,2922.0,,2922.0,0.351813826146475,,0.351813826146475,9.581225680933851,,9.581225680933851,2.545407192003939,,2.545407192003939,1019.4,,1019.4,0.36868116212578234,,0.36868116212578234,0.1770722694225293,,0.1770722694225293,0.0245556736887228,,0.0245556736887228,3.4562043795620436,,3.4562043795620436,10.0,,10.0,33.99499999999999,,33.99499999999999,67.35800000000008,,67.35800000000008,1.9814090307398176,,1.9814090307398176,80.0,,80.0
EAU,-30_145,23,-27.529873913043478,1.3191257322447907,-27.159,148.05498695652176,0.9211894486351225,147.9777,2892.4347826086955,29.659930250265134,2897.0,0.13112589072564773,0.01719028782996388,0.13271604938271606,11.491956406558776,1.0052817958401667,11.31852731591449,4.157397686755917,0.27384684186672353,4.164749677306801,689.3,179.17272266015982,644.3000000000001,0.4555268875968931,0.028381321942000246,0.45866403746610795,0.2839066312339341,0.020484338638902817,0.2882228821649372,0.1379029316690252,0.09018933074180233,0.12647010669032122,10.54794543501214,1.4802205490878881,10.160642570281125,35.693478260869554,4.804148404996796,36.0,37.37369565217391,3.101332637824382,36.669999999999995,66.9005217391304,10.803819496613894,66.74399999999987,1.7940287068687741,0.2787776209420857,1.8731146621811214,95.0,0.0,95.0
EAU,-30_150,80,-28.520979999999998,0.8101097288389347,-28.5071,152.030015,0.981033093946238,151.9507,2887.9375,33.983742855680504,2903.5,0.21401913983991389,0.06820889529013476,0.1988370159882753,11.85530388159473,1.798665073067706,11.329141414141414,3.343492685699885,0.38046697651006384,3.2948617256455486,966.9024999999999,460.38621458070327,746.7,0.4126112243877597,0.026509065007133625,0.41299495292041405,0.28211109924184297,0.06255162625090611,0.26292578348212714,0.15387216569467432,0.10227566216944015,0.14687977152553724,6.891939701721784,1.5452117060755646,6.682907015497417,21.516874999999995,5.905141204273194,21.0,38.993999999999986,7.930025076979197,36.95,71.03393749999998,22.437771866605143,61.85600000000013,1.7947043194695844,0.24724074314756606,1.7492284330624628,95.0,0.0,95.0
EAU,-35_145,46,-32.299121739130435,1.130611390141152,-32.54025,148.7878456521739,0.9734426113784784,148.96335,2882.021739130435,37.8320787635953,2898.5,0.162325197439495,0.029747918856197868,0.15921950174475458,10.232027973680756,1.0563519649063333,10.203412947429083,3.5971448475076513,0.44366488263623133,3.609669705215912,559.8521739130435,132.07299452975982,560.25,0.39858431170472014,0.029266527611505007,0.4002381520992765,0.24831041320512434,0.029001971041537553,0.2450935879086791,0.06482182196459671,0.058987805525165596,0.05866594063210234,8.262361568919795,1.467993372497093,8.40397060566552,24.236956521739124,5.192499235356587,24.32499999999999,33.029456521739114,4.106133113101919,32.15499999999999,54.74843478260868,7.70929071720083,54.96599999999997,1.659451924556197,0.14227581087560917,1.6712816399220483,95.0,0.0,95.0
EAU,-35_150,89,-32.150128089887644,1.3351132286838214,-31.9583,151.30348089887642,0.7762507574109078,151.1731,2878.4606741573034,37.4818308043969,2884.0,0.24028889310494414,0.048316872657078104,0.23756521739130435,11.161858621041794,1.7869249094078887,10.75065274151436,3.0776878902527103,0.27068099490772596,3.0560054682124314,895.423595505618,350.68886787373475,794.5,0.39496979978190633,0.025184590840307,0.39306633973573074,0.3008387125914459,0.036382201748001934,0.2993973888171128,0.15569143327709245,0.09629593910817266,0.14763921487010775,6.004633269073143,0.9885631514577407,5.861702127659575,17.558426966292128,3.2268866570498536,16.899999999999977,37.81033707865167,8.307128743029596,36.58999999999999,66.75266292134827,20.86781252363191,62.13399999999999,1.742675027377401,0.20234087819781452,1.6940673943996132,95.0,0.0,95.0
EAU,-40_145,1,-35.2514,,-35.2514,149.9158,,149.9158,2874.0,,2874.0,0.1802366040361865,,0.1802366040361865,9.254247104247105,,9.254247104247105,3.428344996454879,,3.428344996454879,497.8,,497.8,0.35726516886385673,,0.35726516886385673,0.16863897564534538,,0.16863897564534538,0.0810507924209944,,0.0810507924209944,6.4021739130434785,,6.4021739130434785,18.0,,18.0,33.4,,33.4,49.76199999999998,,49.76199999999998,1.4898802395209576,,1.4898802395209576,95.0,,95.0
EAU,-40_150,2,-35.0937,0.00014142135623949206,-35.0937,150.71385,0.12876414485406415,150.71385,2879.5,60.10407640085654,2879.5,0.27170074866274035,0.012055946819463615,0.27170074866274035,11.52908032158075,0.09146823022818153,11.52908032158075,2.9547579592146898,0.09376528234971018,2.9547579592146898,954.0999999999999,22.768838354206743,954.0999999999999,0.38490805697765673,0.0071113829776634965,0.38490805697765673,0.2810807582937702,0.008243864394608275,0.2810807582937702,0.16395324186831406,0.019349228938797425,0.16395324186831406,5.026934204119046,0.40887060665980246,5.026934204119046,14.5,0.7071067811865476,14.5,43.69999999999991,0.19798989873230444,43.69999999999991,75.6019999999997,1.2360226535141587,75.6019999999997,1.7299765655895352,0.020446333374915956,1.7299765655895352,95.0,0.0,95.0
ENA,25_-85,16,27.226575125,1.1889560545426316,27.3207,-81.2666901875,0.9565374750041032,-81.23817149999999,2901.25,32.97170504134314,2910.5,0.23363156025065224,0.021867738116066963,0.2288312680641839,13.908201147141128,0.6807365713940917,13.863156439097395,3.1579630967819807,0.21192906661105257,3.187305203870915,1379.85625,233.7187425625082,1380.85,0.4683394698422228,0.052589427383872026,0.4664601862185247,0.259940052180642,0.037124961355125684,0.26153067179440403,0.08183668251344262,0.056051152132885716,0.0613094720268455,5.746306045963569,0.46603584375941226,5.786014211886306,18.674999999999994,2.368262372852017,17.799999999999983,47.22281249999999,3.746694084456325,48.249999999999964,82.6713125,10.131233670971847,80.103,1.760866644857087,0.25715807560485543,1.71564710265007,95.0,0.0,95.0
ENA,30_-80,9,34.15829456666667,0.7257328806580225,34.2667,-78.53309798888888,1.1923998333367047,-78.88,2913.777777777778,10.207567998521725,2919.0,0.22255146363308873,0.014729232941622504,0.22381930184804927,13.968339088742532,1.435588407684656,13.836363636363636,3.2259629833546533,0.19115178619816153,3.2520123057496946,959.2333333333333,250.43055923748605,879.3,0.38078006130116077,0.022319700392081077,0.37984352440785113,0.16029783324598665,0.011929856871518905,0.16286234839832514,0.05635379858758178,0.038280833932358635,0.06462353682442888,5.314544639750202,0.29580114507484606,5.3364705882352945,14.199999999999996,0.9539392014169421,14.799999999999955,46.92166666666665,4.777265823669426,45.96999999999999,89.48344444444439,20.94167086881511,84.11400000000003,1.8895791439841179,0.2975747849658415,1.8638156436959903,95.0,0.0,95.0
ENA,30_-85,37,33.10335675675676,1.3824441573091046,33.4667,-82.96363513513514,1.331980843250676,-83.2058,2901.2702702702704,35.94258434460956,2917.0,0.21835745887021712,0.018130447300931288,0.2166324435318275,14.181116115155493,1.3037159078665637,14.137613293051361,3.0658036878890855,0.20143691798521512,2.99434484434214,704.4783783783784,287.9398723259339,636.3000000000001,0.34624433839408125,0.038753146382772545,0.33728770163011007,0.17743657870864366,0.033026520035844234,0.1745241016652062,0.035478822290856304,0.056124673240023584,0.022200372866093887,5.528288653506901,0.40953697427129754,5.525301204819277,15.431081081081077,1.7324256979157266,15.0,45.86918918918918,4.337996931750852,46.20999999999997,75.61899999999999,12.943548985240998,74.7520000000001,1.6432567765747559,0.18719833853560758,1.6380808080808076,95.0,0.0,95.0
