forecast_model,policy,n_pairs,point_r2,alpha,target_coverage,empirical_coverage,mean_bound_width,deploy_rate,adapt_rate,retrain_rate,unsafe_deploy_rate,mean_cost
patchtst_small,reliability_fusion_global,110,0.7605792956555038,0.05,0.95,0.9678181818181819,0.06475091877805773,0.0,0.0,1.0,0.0,1.1876363636363636
patchtst_small,reliability_fusion_conflict_stratified,110,0.7605792956555038,0.2,0.8,0.8318181818181818,0.023451490283031107,0.05660606060606061,0.2764848484848485,0.6669090909090909,0.0021197673921409333,0.6746666666666666
patchtst_small,reliability_fusion_conflict_stratified,110,0.7605792956555038,0.1,0.9,0.9373333333333335,0.033859714433514834,0.0069696969696969695,0.29800000000000004,0.695030303030303,0.0,0.7407878787878789
patchtst_small,reliability_fusion_conflict_stratified,110,0.7605792956555038,0.05,0.95,0.9519393939393941,0.03472715774070896,0.0016969696969696968,0.2593333333333333,0.7389696969696969,0.0,0.7402424242424243
patchtst_small,three_source_excl_local_global,110,0.82471603719752,0.2,0.8,0.8051515151515151,0.006392092711113347,0.04672727272727273,0.35393939393939394,0.5993333333333334,0.0,0.4749696969696969
patchtst_small,three_source_excl_local_global,110,0.82471603719752,0.1,0.9,0.910181818181818,0.01251445512132566,0.002121212121212121,0.2627272727272727,0.7351515151515152,0.0,0.6555151515151516
patchtst_small,three_source_excl_local_global,110,0.82471603719752,0.05,0.95,0.965090909090909,0.01992031024209233,0.0,0.08084848484848486,0.9191515151515152,0.0,1.0138787878787878
patchtst_small,three_source_excl_local_conflict_stratified,110,0.82471603719752,0.2,0.8,0.8336363636363636,0.007431894286232893,0.1707878787878788,0.2756363636363636,0.5535757575757575,0.0,0.3123030303030303
patchtst_small,three_source_excl_local_conflict_stratified,110,0.82471603719752,0.1,0.9,0.935090909090909,0.011678680858223546,0.11963636363636364,0.26963636363636356,0.6107272727272727,0.0,0.39006060606060605
patchtst_small,three_source_excl_local_conflict_stratified,110,0.82471603719752,0.05,0.95,0.9529696969696969,0.012425989351633209,0.08648484848484848,0.28642424242424247,0.627090909090909,0.0,0.43575757575757573
regional_doy_climatology,concat_global,110,0.7009826206628886,0.2,0.8,0.8036969696969698,0.011159795341848062,0.3810909090909091,0.00896969696969697,0.6099393939393939,0.0,0.22430303030303028
regional_doy_climatology,concat_global,110,0.7009826206628886,0.1,0.9,0.9110303030303031,0.04729792463440517,0.35351515151515156,0.01109090909090909,0.6353939393939394,0.0,0.2857575757575757
regional_doy_climatology,concat_global,110,0.7009826206628886,0.05,0.95,0.9667272727272727,0.12141901569207758,0.30418181818181816,0.0036969696969696964,0.6921212121212121,0.0,0.4566060606060607
regional_doy_climatology,fixed_source_fusion_global,110,0.8291174118269664,0.2,0.8,0.8032121212121213,0.09267125407283158,0.22230303030303028,0.005636363636363636,0.7720606060606061,0.0,0.6923030303030303
regional_doy_climatology,fixed_source_fusion_global,110,0.8291174118269664,0.1,0.9,0.9129090909090909,0.9404246472247129,0.10157575757575757,0.0031515151515151513,0.8952727272727274,0.0,1.050121212121212
regional_doy_climatology,fixed_source_fusion_global,110,0.8291174118269664,0.05,0.95,0.9604848484848484,1.4524981962557018,0.038303030303030304,0.0026060606060606057,0.9590909090909091,0.0,1.2437575757575758
regional_doy_climatology,reliability_fusion_global,110,0.9793391666345093,0.2,0.8,0.8023636363636364,0.04898280895181577,0.41800000000000004,0.007151515151515152,0.5748484848484848,0.0,0.09733333333333334
regional_doy_climatology,reliability_fusion_global,110,0.9793391666345093,0.1,0.9,0.914060606060606,0.3588057456840844,0.24593939393939393,0.008424242424242424,0.7456363636363637,0.0,0.6336969696969696
regional_doy_climatology,reliability_fusion_global,110,0.9793391666345093,0.05,0.95,0.9665454545454547,0.5728764404340398,0.15054545454545454,0.0025454545454545456,0.8469090909090908,0.0,0.9158181818181819
regional_doy_climatology,reliability_fusion_conflict_stratified,110,0.9793391666345093,0.2,0.8,0.8283636363636363,0.17664498096885647,0.34933333333333333,0.02072727272727273,0.6299393939393939,0.0,0.285030303030303
regional_doy_climatology,reliability_fusion_conflict_stratified,110,0.9793391666345093,0.1,0.9,0.9321818181818181,0.21266044290328004,0.339939393939394,0.007151515151515152,0.6529090909090909,0.0,0.3352727272727273
regional_doy_climatology,reliability_fusion_conflict_stratified,110,0.9793391666345093,0.05,0.95,0.9487272727272725,0.2162662924469052,0.34,0.004363636363636364,0.6556363636363636,0.0,0.33848484848484844
regional_doy_climatology,three_source_excl_local_global,110,0.9913828191892551,0.2,0.8,0.8019393939393938,0.018328904695535653,0.43375757575757573,0.008000000000000002,0.5582424242424241,0.0,0.04424242424242424
regional_doy_climatology,three_source_excl_local_global,110,0.9913828191892551,0.1,0.9,0.9191515151515152,0.20582270805689784,0.3278787878787879,0.009030303030303029,0.6630909090909091,0.0,0.3627878787878788
