canonical_station_uid,ar6_region,cell5,latitude,longitude,n_obs_train,wet_day_fraction_gt1mm,wet_day_mean_intensity,daily_precip_cv,monthly_climatology_amplitude,top3_month_precip_fraction,occurrence_lag1_autocorr,wet_intensity_lag1_autocorr,dry_spell_mean_days,dry_spell_p95_days,wet_day_p95,wet_day_p99,extreme_tail_ratio_p99_p95,source_id,source_station_id,coverage_threshold
deu_dwd_cdc_01::00303,WCE,50_10,52.0613,13.4997,2922,0.28473648186173856,5.386658653846154,2.5394637268192355,663.2,0.3807336523125997,0.25212364675774185,0.11446164975235752,4.686098654708521,15.75,16.189999999999987,33.938999999999815,2.0962940086473036,deu_dwd_cdc_01,00303,95
deu_dwd_cdc_01::00309,WCE,50_5,51.0028,8.6693,2922,0.337782340862423,6.267173252279635,2.0993186341827825,455.6,0.33598074987418225,0.32023837602402566,0.06288353971541252,4.358108108108108,13.849999999999966,17.2,28.53799999999998,1.6591860465116268,deu_dwd_cdc_01,00309,95
deu_dwd_cdc_01::00936,NEU,50_5,53.0163,8.6112,2922,0.35728952772073924,5.692432950191571,2.0538396886105454,488.3,0.34149159492929326,0.31849686075944167,0.0944642700013729,4.109409190371991,13.0,17.439999999999962,28.613999999999987,1.6407110091743147,deu_dwd_cdc_01,00936,95
deu_dwd_cdc_01::00939,WCE,50_10,53.9164,12.977,2922,0.2939767282683094,5.48556461001164,2.2716700307304487,530.6999999999999,0.3607820981052886,0.20898301046985054,0.17099272059179704,4.297916666666667,15.0,15.719999999999981,25.945999999999945,1.6505089058524158,deu_dwd_cdc_01,00939,95
deu_dwd_cdc_01::00942,WCE,50_5,50.122,6.599,2922,0.3668720054757016,6.493563432835821,1.9356689533149392,612.0,0.3296379964301651,0.3182946957960271,0.05335714447265341,3.9956803455723544,12.0,19.0,27.38699999999999,1.4414210526315785,deu_dwd_cdc_01,00942,95
deu_dwd_cdc_01::00945,WCE,50_10,50.712,10.1138,2922,0.34770704996577684,6.351574803149606,2.0118163442900965,392.8,0.3095815326235902,0.2837266584417429,0.036865219645026176,4.012631578947368,13.0,18.424999999999997,29.270000000000007,1.5886024423337863,deu_dwd_cdc_01,00945,95
deu_dwd_cdc_01::00774,WCE,45_5,49.0025,9.9154,2922,0.3545516769336071,6.899806949806949,1.981241451059506,463.7,0.3286886472805454,0.2945982906611683,0.10468506913234221,3.9957627118644066,13.0,19.525,31.455000000000062,1.6110115236875833,deu_dwd_cdc_01,00774,95
deu_dwd_cdc_01::00775,WCE,50_10,51.9997,10.6327,2922,0.28336755646817247,5.543840579710144,2.3274450028978793,448.1,0.3460889602106736,0.23871331695498066,0.11171981451470547,4.632743362831858,13.449999999999989,17.365,27.749000000000024,1.5979844514828694,deu_dwd_cdc_01,00775,95
deu_dwd_cdc_01::00789,WCE,45_5,49.6063,9.8834,2922,0.3004791238877481,6.175056947608201,2.270301290503508,365.70000000000005,0.33576681137591924,0.2645258177106094,0.07467419324749525,4.522123893805309,14.0,18.3,30.529000000000043,1.6682513661202207,deu_dwd_cdc_01,00789,95
deu_dwd_cdc_01::01645,WCE,50_5,50.9656,9.05,2922,0.32819986310746063,5.588321167883211,2.1752731492673,436.00000000000006,0.33996354278361574,0.29267657082237647,0.1251125130442402,4.3048245614035086,13.0,15.059999999999945,28.567999999999984,1.8969455511288238,deu_dwd_cdc_01,01645,95
deu_dwd_cdc_01::05133,WCE,50_5,51.3344,8.9132,2922,0.34496919917864477,5.201388888888889,2.009811297427796,408.19999999999993,0.3342589378687955,0.2946939445446063,0.02279325659623915,4.1072961373390555,13.0,14.829999999999995,23.67199999999998,1.5962238705327032,deu_dwd_cdc_01,05133,95
deu_dwd_cdc_01::04975,WCE,50_10,50.787,10.6208,2891,0.3555863023175372,6.934241245136186,2.0259485893873688,407.2,0.29653099800100635,0.327228907962384,0.09167829129534961,4.177130044843049,13.0,19.829999999999995,31.16500000000001,1.5716086737266777,deu_dwd_cdc_01,04975,95
deu_dwd_cdc_01::04978,WCE,50_10,50.639,10.0228,2922,0.35728952772073924,6.049904214559388,2.045115262751528,391.19999999999993,0.3244639271646,0.27316860658040215,0.062087858916021206,3.848360655737705,12.0,17.254999999999974,30.127999999999975,1.7460446247464514,deu_dwd_cdc_01,04978,95
deu_dwd_cdc_01::04982,WCE,50_10,50.6074,12.939,2922,0.3733744010951403,7.383959670027497,1.9767553870847931,492.50000000000006,0.31416368212176937,0.298343324297873,0.11095445178713204,3.814583333333333,11.0,22.45,35.30999999999999,1.5728285077950996,deu_dwd_cdc_01,04982,95
deu_dwd_cdc_01::03399,WCE,50_10,50.2685,10.1532,2922,0.31690622861054074,5.896544276457885,2.085812280777684,380.5,0.3273009216021428,0.30645781769764213,0.0368892510220318,4.546697038724374,14.099999999999966,16.950000000000003,25.55,1.5073746312684364,deu_dwd_cdc_01,03399,95
deu_dwd_cdc_01::03402,WCE,45_5,48.3851,9.4837,2922,0.37063655030800824,6.6320406278855035,1.9852564433634348,638.9,0.35981745053694997,0.26921952381095926,0.10164541237663427,3.685370741482966,12.099999999999966,20.1,31.0880000000001,1.5466666666666715,deu_dwd_cdc_01,03402,95
deu_dwd_cdc_01::00087,WCE,50_10,51.095,11.0479,2891,0.25458318920788653,5.12758152173913,2.432672307437455,406.30000000000007,0.37377758976783537,0.21613227160792883,0.1247676015864898,5.0,15.5,14.525,24.714999999999975,1.7015490533562805,deu_dwd_cdc_01,00087,95
deu_dwd_cdc_01::00091,WCE,50_5,50.7446,9.345,2922,0.31143052703627655,5.541758241758242,2.229497568833674,352.50000000000006,0.3510037878787879,0.26474439818948164,0.14021479028905362,4.3644251626898045,13.0,15.2,27.636999999999976,1.8182236842105248,deu_dwd_cdc_01,00091,95
deu_dwd_cdc_01::00103,WCE,45_10,48.896,12.217,2922,0.3134839151266256,5.947707423580787,2.1972478319948245,426.2,0.3609681925069396,0.2514685288356112,0.08423475114875768,4.259023354564756,14.0,17.825,27.845000000000038,1.562131837307155,deu_dwd_cdc_01,00103,95
deu_dwd_cdc_01::00110,WCE,50_5,52.0487,7.4877,2891,0.33552404012452436,5.945257731958763,2.3010214604912154,510.2,0.3399756946178561,0.3013507219375873,-0.013829018912547925,4.259423503325943,13.0,16.96499999999999,31.136999999999855,1.8353669319186487,deu_dwd_cdc_01,00110,95
deu_dwd_cdc_01::00118,WCE,45_10,49.4053,12.2852,2922,0.32819986310746063,5.883628779979145,2.0902939797204767,420.90000000000003,0.3598224195338513,0.2781168584757955,0.035761190216583284,4.21244635193133,13.0,16.3,28.525999999999986,1.7500613496932507,deu_dwd_cdc_01,00118,95
deu_dwd_cdc_01::04639,NEU,50_10,54.0302,10.475,2832,0.3456920903954802,6.097344228804902,2.100421859030767,649.6000000000001,0.36151930869501536,0.2673468216576879,0.06863378750941536,3.942553191489362,13.0,17.619999999999983,31.0,1.759364358683316,deu_dwd_cdc_01,04639,95
deu_dwd_cdc_01::04642,WCE,50_10,52.8911,11.7297,2922,0.2922655715263518,5.324473067915691,2.289693395746501,363.0,0.3332704837324283,0.23219455047478563,0.08855884272618905,4.447311827956989,13.0,16.13499999999999,25.981000000000062,1.6102262162999739,deu_dwd_cdc_01,04642,95
deu_dwd_cdc_01::04651,WCE,50_10,51.904,10.1885,2922,0.3545516769336071,6.0287644787644785,2.129549076048194,541.3,0.32841436523723616,0.2676688403871987,0.07452984583034794,3.8489795918367347,11.549999999999955,16.4,33.39000000000006,2.0359756097561013,deu_dwd_cdc_01,04651,95
deu_dwd_cdc_01::00791,NEU,50_5,54.6328,8.937,2922,0.3648186173853525,6.400844277673547,1.9383324851460302,723.0,0.37077902738579793,0.31284148858669275,0.13088785857469326,3.9913978494623654,13.0,19.2,28.63499999999999,1.4914062499999996,deu_dwd_cdc_01,00791,95
deu_dwd_cdc_01::00796,WCE,50_5,50.7556,8.1257,2922,0.37713894592744696,6.690653357531761,1.9869469741030437,453.69999999999993,0.31514063593046737,0.3186402064113346,0.09125015075942432,3.888888888888889,11.0,19.2,31.097000000000005,1.6196354166666669,deu_dwd_cdc_01,00796,95
deu_dwd_cdc_01::00797,WCE,50_10,52.3241,11.8339,2922,0.2888432580424367,5.231635071090047,2.3574865739448967,439.4,0.3809575133107714,0.22683783345921305,0.13352219618745667,4.468817204301075,14.0,15.884999999999991,24.583999999999925,1.5476235442241069,deu_dwd_cdc_01,00797,95
deu_dwd_cdc_01::00124,WCE,50_10,51.2388,11.577,2922,0.2741273100616016,5.455555555555555,2.4590305428827723,403.69999999999993,0.35654003861757744,0.20529644548088488,0.10582935780969596,4.5809935205183585,15.0,16.0,28.4,1.775,deu_dwd_cdc_01,00124,95
deu_dwd_cdc_01::05142,WCE,50_10,53.7445,14.0698,2922,0.2946611909650924,5.036701509872241,2.390173374599839,521.5999999999999,0.3754990129414345,0.22158755061613114,0.10769891236753257,4.357293868921776,14.0,15.5,26.24,1.6929032258064516,deu_dwd_cdc_01,05142,95
deu_dwd_cdc_01::00128,WCE,45_10,49.0844,12.3232,2922,0.34941820670773444,6.203428011753183,2.0025810415630634,557.8000000000001,0.35814229971954636,0.26728780863773866,0.04808635102968668,3.9034907597535935,13.0,17.9,27.819999999999936,1.5541899441340747,deu_dwd_cdc_01,00128,95
deu_dwd_cdc_01::00130,WCE,45_5,49.7284,9.7692,2922,0.3025325119780972,5.881900452488687,2.2485001898049157,316.20000000000005,0.3355011547344111,0.2560108256978125,0.054659307487311674,4.440087145969499,13.099999999999966,16.284999999999993,27.320999999999948,1.6776788455633995,deu_dwd_cdc_01,00130,95
deu_dwd_cdc_01::00131,WCE,50_10,51.0881,12.9326,2920,0.3325342465753425,6.108547888774459,2.23588531271518,665.5999999999999,0.36642516806996933,0.25520738614239163,0.14482211907082754,4.026859504132231,13.849999999999966,18.15,32.97999999999997,1.817079889807161,deu_dwd_cdc_01,00131,95
deu_dwd_cdc_01::00142,WCE,45_10,48.406,11.3117,2922,0.33059548254620125,6.654451345755693,2.181712576620307,590.2,0.39590592991507145,0.2529411764705881,0.0932449173219251,4.041322314049586,14.0,19.575000000000003,34.435,1.7591315453384417,deu_dwd_cdc_01,00142,95
deu_dwd_cdc_01::00310,WCE,50_5,51.0662,8.5375,2922,0.39835728952772076,7.21426116838488,1.8357638405096952,647.9999999999999,0.3370155466924034,0.35361941169653066,0.12023333568680286,3.880794701986755,12.0,19.36999999999998,30.61099999999997,1.5803304078471865,deu_dwd_cdc_01,00310,95
deu_dwd_cdc_01::00314,WCE,50_10,51.1604,14.5042,2922,0.3056125941136208,5.9394176931690925,2.5006501745804863,584.5,0.3827412820141803,0.23225128160953762,0.16603779779729055,4.253668763102725,13.0,17.3,31.716000000000008,1.8332947976878617,deu_dwd_cdc_01,00314,95
deu_dwd_cdc_01::00318,WCE,45_10,47.6921,10.9954,2922,0.419917864476386,9.291931540342299,1.9361423451879203,1237.1999999999998,0.4013807303336766,0.2931267073298626,0.14195436334531844,3.363095238095238,10.0,28.0,42.796,1.5284285714285715,deu_dwd_cdc_01,00318,95
deu_dwd_cdc_01::00319,WCE,45_10,47.9209,10.5024,2922,0.38261464750171115,8.658765652951699,2.06613074798562,791.2,0.36687939448666307,0.2928462500880566,0.08680384682659054,3.689161554192229,11.0,25.2,46.62599999999984,1.850238095238089,deu_dwd_cdc_01,00319,95
deu_dwd_cdc_01::03700,WCE,50_5,50.2661,9.7727,2922,0.36105407255304584,6.3587677725118485,1.9369666661264169,440.09999999999997,0.3178632453879348,0.3240022546048455,0.030766960044035358,4.094298245614035,12.0,17.529999999999998,29.190000000000055,1.665145464917288,deu_dwd_cdc_01,03700,95
deu_dwd_cdc_01::02947,WCE,50_5,51.1333,8.0348,2922,0.38535249828884327,6.603552397868562,1.953856480996623,677.1,0.3479994248591559,0.32425606692461917,0.03856078989153292,3.8376068376068377,12.0,18.675,27.849999999999998,1.4912985274431056,deu_dwd_cdc_01,02947,95
deu_dwd_cdc_01::02951,WCE,50_10,53.1007,11.4864,2922,0.3056125941136208,5.302687569988803,2.210228770909629,335.09999999999997,0.3201432336196665,0.24952261711903825,0.0354883221636308,4.363440860215054,14.799999999999955,15.3,25.24000000000002,1.6496732026143803,deu_dwd_cdc_01,02951,95
deu_dwd_cdc_01::02956,WCE,50_10,52.4423,11.4857,2922,0.3141683778234086,5.574945533769062,2.2904264330490545,487.1,0.35589716101613805,0.24440938477771595,0.09235251846535612,4.218947368421053,13.0,16.1,30.0,1.8633540372670805,deu_dwd_cdc_01,02956,95
deu_dwd_cdc_01::02958,WCE,50_10,51.0265,14.9357,2897,0.29858474283741804,5.856763005780347,2.448614493471849,681.6000000000001,0.39116221395558565,0.2532577419933234,0.14994040437939007,4.485651214128035,15.0,17.679999999999996,34.26400000000007,1.9380090497737599,deu_dwd_cdc_01,02958,95
deu_dwd_cdc_01::02965,WCE,50_10,50.5563,11.4655,2922,0.3216974674880219,6.096063829787235,2.2679663803779784,417.29999999999995,0.33078496462461854,0.23137358093376453,0.10576746172680183,4.044897959183674,12.0,17.829999999999973,32.71800000000005,1.8349971957375268,deu_dwd_cdc_01,02965,95
deu_dwd_cdc_01::04984,WCE,50_10,53.2252,14.33,2922,0.2806297056810404,5.272560975609756,2.4922816795768625,560.8,0.4049503431039396,0.21669007789554345,0.13489446822607087,4.539956803455723,15.0,15.824999999999978,26.762999999999874,1.6911848341232172,deu_dwd_cdc_01,04984,95
deu_dwd_cdc_01::04988,WCE,50_10,51.3825,12.5171,2922,0.3028747433264887,5.777175141242937,2.30802855686451,462.59999999999997,0.350200007476915,0.23216273579339303,0.05425229548082443,4.2974683544303796,13.349999999999966,16.2,29.39999999999992,1.81481481481481,deu_dwd_cdc_01,04988,95
deu_dwd_cdc_01::04990,WCE,45_10,48.3277,12.1711,2922,0.3470225872689938,6.8076923076923075,2.0682431640851457,649.8,0.3958330378543974,0.2604017861399099,0.07587381352024965,3.8938775510204082,12.0,21.8,31.609,1.449954128440367,deu_dwd_cdc_01,04990,95
deu_dwd_cdc_01::04997,WCE,50_10,50.9771,12.3419,2922,0.3028747433264887,5.469830508474575,2.2571063713932333,454.3,0.36967077214590244,0.22349183621369115,0.0556581958104262,4.24375,13.0,17.1,25.631999999999994,1.4989473684210521,deu_dwd_cdc_01,04997,95
deu_dwd_cdc_01::03713,WCE,45_5,48.7366,8.6561,2802,0.3765167737330478,6.683127962085309,1.9536239977583627,579.0,0.3379053401407479,0.3239643774553162,0.07982672926711849,3.9170403587443947,12.75,19.359999999999992,30.246000000000002,1.5622933884297527,deu_dwd_cdc_01,03713,95
deu_dwd_cdc_01::03714,WCE,45_5,47.5538,9.9406,2922,0.42299794661190965,11.489967637540452,1.9132868682915403,1204.8000000000002,0.36711615869184566,0.3274128623365352,0.10559904098672682,3.5125,11.049999999999955,32.625,50.26500000000001,1.540689655172414,deu_dwd_cdc_01,03714,95
deu_dwd_cdc_01::03722,WCE,45_10,48.2443,11.5528,2922,0.34223134839151265,7.0955,2.2912148971470705,737.4000000000001,0.40494043784013495,0.26252732951587676,0.0813590832626713,3.9466119096509242,12.0,22.229999999999972,42.407999999999994,1.9076923076923098,deu_dwd_cdc_01,03722,95
deu_dwd_cdc_01::01650,WCE,45_5,49.4648,7.4111,2922,0.3196440793976728,6.329978586723769,2.2904453050904525,601.9,0.3531447978577493,0.29388988918772213,0.02988846511458831,4.427616926503341,14.0,17.904999999999973,27.336999999999954,1.5267802289863164,deu_dwd_cdc_01,01650,95
deu_dwd_cdc_01::01652,WCE,45_10,49.9014,11.4304,2863,0.34788683199441145,6.432530120481927,2.1008158641234407,411.69999999999993,0.3284542262048922,0.3193545887731002,0.14841132581756525,4.214446952595937,14.0,19.1,30.06499999999976,1.574083769633495,deu_dwd_cdc_01,01652,95
deu_dwd_cdc_01::01654,WCE,50_10,51.1595,12.7008,2922,0.3196440793976728,5.963704496788009,2.2319887832618215,618.6,0.3594300518134715,0.2372121296708944,0.07342725311229455,4.098969072164948,13.799999999999955,17.43499999999999,28.50099999999999,1.6347003154574136,deu_dwd_cdc_01,01654,95
deu_dwd_cdc_01::03729,WCE,45_10,47.5577,10.0938,2796,0.4313304721030043,11.697927031509122,1.8807422624774246,1261.9,0.3740012637786983,0.34658572044330455,0.07265282813030144,3.517699115044248,11.0,33.375,52.350000000000044,1.5685393258426978,deu_dwd_cdc_01,03729,95
deu_dwd_cdc_01::03730,WCE,45_10,47.3984,10.2759,2922,0.4243668720054757,10.07782258064516,1.887929703876801,1182.8999999999999,0.374390195690848,0.33639747259837915,0.11611796067306386,3.556025369978858,10.0,29.104999999999997,43.76099999999999,1.503556090018897,deu_dwd_cdc_01,03730,95
deu_dwd_cdc_01::03734,WCE,45_5,49.128,9.3525,2922,0.3333333333333333,6.3362422997946615,2.1800360120978364,415.3,0.3406986037327817,0.2720193391995161,0.048616002661816156,4.118393234672304,14.0,18.43499999999999,29.642999999999983,1.607973962571196,deu_dwd_cdc_01,03734,95
deu_dwd_cdc_01::04165,WCE,45_10,47.5855,10.323,2922,0.4260780287474333,10.29847389558233,1.9262176488249105,1261.2,0.3848947490168864,0.3230922695760182,0.13260909906181628,3.4648760330578514,10.0,31.05999999999999,46.851999999999904,1.5084352865421737,deu_dwd_cdc_01,04165,95
deu_dwd_cdc_01::04169,WCE,45_5,48.6703,7.9939,2922,0.33607118412046544,6.5080448065173115,2.0337078926505034,381.1,0.3305563549887154,0.25042354330968053,0.0676513266819268,3.967280163599182,12.0,18.294999999999995,28.160999999999888,1.5392730254167748,deu_dwd_cdc_01,04169,95
deu_dwd_cdc_01::04176,WCE,50_10,53.1109,12.8951,2922,0.30971937029431895,5.689060773480663,2.2804556656937685,526.0,0.3513618966221991,0.26571612771039305,0.1387426236005611,4.3847826086956525,15.0,15.679999999999994,32.95600000000004,2.1017857142857177,deu_dwd_cdc_01,04176,95
deu_dwd_cdc_01::05146,WCE,50_10,52.9414,10.5289,2922,0.31519507186858314,5.387730727470141,2.247011133158042,384.09999999999997,0.322675697912481,0.25843245058905817,0.02228893431138789,4.2756410256410255,14.0,15.0,26.619999999999845,1.7746666666666564,deu_dwd_cdc_01,05146,95
deu_dwd_cdc_01::03870,WCE,50_10,53.4319,11.8294,2922,0.3138261464750171,5.577644492911668,2.0964925998003445,442.30000000000007,0.3265640110094473,0.25133865311906134,0.06095053987926088,4.247881355932203,14.449999999999989,14.819999999999993,24.840000000000032,1.6761133603238896,deu_dwd_cdc_01,03870,95
deu_dwd_cdc_01::03871,WCE,50_10,52.378,11.9865,2802,0.2862241256245539,5.396508728179551,2.349711686461014,427.70000000000005,0.375240216631726,0.23475578188096533,0.14502000513788926,4.555808656036446,14.0,17.16999999999996,28.097000000000005,1.636400698893423,deu_dwd_cdc_01,03871,95
deu_dwd_cdc_01::03875,WCE,45_10,49.151,11.6897,2922,0.33127994524298426,6.206404958677685,2.2929356209842044,560.7,0.3741548071350377,0.27188256475990297,0.08240446430967154,4.139830508474576,13.0,18.764999999999997,30.62600000000009,1.6320810018651797,deu_dwd_cdc_01,03875,95
deu_dwd_cdc_01::03878,WCE,45_10,48.5805,13.4152,2922,0.3412046543463381,6.877733199598797,2.0556004817090674,448.90000000000003,0.33987382150705325,0.2513828678140966,0.05330915499995323,3.920570264765784,12.5,20.71999999999999,30.51199999999999,1.4725868725868727,deu_dwd_cdc_01,03878,95
deu_dwd_cdc_01::05158,WCE,50_10,52.1601,11.1759,2814,0.27327647476901207,5.632249674902471,2.351351954004528,489.9,0.37027559055118114,0.21793304136054942,0.0942594872047033,4.6058558558558556,14.0,16.4,27.983999999999924,1.7063414634146297,deu_dwd_cdc_01,05158,95
deu_dwd_cdc_01::05160,WCE,45_10,48.1839,11.6574,2922,0.38193018480492813,7.138888888888889,2.1117970240116737,828.0999999999999,0.41664027287123884,0.2938139775017618,0.08385253075696779,3.7008196721311477,12.0,22.25,38.82499999999995,1.744943820224717,deu_dwd_cdc_01,05160,95
deu_dwd_cdc_01::05162,WCE,45_10,48.5995,13.6465,2901,0.3626335746294381,7.784505703422054,2.091321564665773,659.0,0.3348790082250566,0.2786174347508685,0.07777141786945228,3.8123711340206183,11.0,23.7,39.594,1.6706329113924052,deu_dwd_cdc_01,05162,95
deu_dwd_cdc_01::05000,WCE,45_10,47.8526,12.8282,2922,0.3891170431211499,8.32014072119613,2.016101658928056,796.5,0.3728377382768318,0.2655767478732085,0.06925492539993454,3.493150684931507,10.0,24.660000000000014,42.24000000000035,1.712895377128967,deu_dwd_cdc_01,05000,95
deu_dwd_cdc_01::05006,WCE,50_10,53.1296,13.5015,2922,0.31143052703627655,5.672417582417582,2.271888255871469,657.3000000000001,0.35627035830618886,0.2918873963393213,0.13976760484343675,4.531531531531532,15.0,17.854999999999993,28.164999999999953,1.5774292915149797,deu_dwd_cdc_01,05006,95
deu_dwd_cdc_01::04466,NEU,50_5,54.5275,9.5487,2922,0.3750855578370979,6.414233576642336,1.906051035441415,766.3000000000001,0.3562032926123046,0.32214836931786844,0.11248128887186729,3.935344827586207,13.0,17.95,28.714999999999986,1.5997214484679658,deu_dwd_cdc_01,04466,95
deu_dwd_cdc_01::04480,WCE,50_5,50.3447,9.5533,2922,0.3483915126625599,6.45442043222004,1.9702395115066331,472.3,0.3404343146938715,0.310021997864851,0.043724541976900635,4.157205240174672,13.0,18.529999999999994,27.364000000000033,1.47674042093902,deu_dwd_cdc_01,04480,95
deu_dwd_cdc_01::04482,WCE,45_10,49.7844,10.5407,2922,0.3381245722108145,6.395242914979757,2.125147667469737,384.1000000000001,0.3350837747936429,0.2909123756143216,0.06978868065414005,4.168103448275862,13.849999999999966,17.9,32.752,1.8297206703910618,deu_dwd_cdc_01,04482,95
deu_dwd_cdc_01::04488,WCE,50_5,51.2127,8.2672,2922,0.41786447638603696,6.8301392301392285,1.8830870867657707,650.3000000000001,0.33202265599400843,0.33922648699915026,0.10348430085463221,3.619148936170213,11.0,19.3,32.479999999999976,1.6829015544041437,deu_dwd_cdc_01,04488,95
deu_dwd_cdc_01::04822,WCE,50_10,51.9024,10.6679,2922,0.3069815195071869,5.8709030100334445,2.2744898271001994,382.09999999999997,0.3287057200929152,0.2186374050171367,0.06022148467428725,4.166666666666667,13.0,18.319999999999993,29.503999999999998,1.6104803493449786,deu_dwd_cdc_01,04822,95
deu_dwd_cdc_01::04824,WCE,45_10,48.0,11.3542,2922,0.3809034907597536,8.252201257861635,2.123416923912304,957.5999999999999,0.4085251856204263,0.2872791586161932,0.13369382983943015,3.676829268292683,11.0,26.379999999999974,43.0,1.6300227445034132,deu_dwd_cdc_01,04824,95
deu_dwd_cdc_01::04827,WCE,45_10,47.7941,12.486,2901,0.41227163047225096,9.215635451505017,1.9742834289018218,967.5,0.3799360804991809,0.3076365164705077,0.1510227416141174,3.486707566462168,11.0,26.525,46.97499999999993,1.7709707822808647,deu_dwd_cdc_01,04827,95
deu_dwd_cdc_01::03412,WCE,45_5,47.869,7.8086,2922,0.38501026694045176,8.639822222222222,1.9913817629146113,798.9,0.33152420632118396,0.3089641177926261,0.1390795658953761,3.7515657620041756,13.0,24.75999999999999,41.091999999999985,1.6596122778675282,deu_dwd_cdc_01,03412,95
deu_dwd_cdc_01::03415,WCE,50_10,50.4119,12.4065,2922,0.4004106776180698,7.426239316239317,1.9354915842691414,502.49999999999994,0.31929647111710496,0.3327241576242156,0.07336551464908175,3.7356076759061834,10.599999999999966,22.0,36.26199999999999,1.648272727272727,deu_dwd_cdc_01,03415,95
deu_dwd_cdc_01::03737,WCE,45_10,49.695,11.3507,2922,0.3655030800821355,7.228745318352059,2.003450461526921,615.1,0.3271502551311108,0.33050357695344856,0.06329497059090082,4.083700440528634,13.349999999999966,20.564999999999998,34.365999999999985,1.6710916605883779,deu_dwd_cdc_01,03737,95
deu_dwd_cdc_01::03739,WCE,45_10,49.4521,12.4365,2922,0.32991101984941823,5.929149377593362,2.0244084282033663,354.29999999999995,0.34290284559690176,0.28680614616516736,0.05238376524838343,4.247288503253796,14.0,17.1,25.948,1.5174269005847951,deu_dwd_cdc_01,03739,95
deu_dwd_cdc_01::03741,WCE,50_10,50.5867,11.1558,2922,0.3726899383983573,6.584297520661156,2.073215462113639,341.59999999999997,0.3103784046955722,0.27878412818450626,0.09819487432039267,3.718052738336714,12.0,19.15999999999999,34.80799999999991,1.8167014613778667,deu_dwd_cdc_01,03741,95
deu_dwd_cdc_01::03536,WCE,45_10,49.2835,11.4525,2922,0.351129363449692,6.020857699805068,2.041896969010928,394.4,0.3345069315645531,0.30500171817329347,0.053052731098297015,4.0950323974082075,13.0,17.375,29.674999999999997,1.707913669064748,deu_dwd_cdc_01,03536,95
deu_dwd_cdc_01::00952,WCE,45_10,49.0208,11.8914,2922,0.3056125941136208,6.043449048152296,2.2482245009631483,499.29999999999995,0.372642180938145,0.2505650695885663,0.06176768668628188,4.363440860215054,13.0,18.579999999999995,28.564000000000032,1.537351991388592,deu_dwd_cdc_01,00952,95
deu_dwd_cdc_01::00953,WCE,45_5,49.7619,7.0542,2897,0.34725578184328615,6.0526838966202785,1.9607494594257564,480.70000000000005,0.33790113298310015,0.28472130383894045,0.04519610068358919,3.9478079331941545,13.0,16.9,24.6,1.455621301775148,deu_dwd_cdc_01,00953,95
deu_dwd_cdc_01::05167,WCE,45_10,48.1342,12.2731,2922,0.37611225188227243,7.565787079162875,2.0321079637463315,723.6,0.39568184228824643,0.3114626708843184,0.07964942217314316,3.854122621564482,11.399999999999977,21.50999999999999,38.94199999999996,1.8104137610413749,deu_dwd_cdc_01,05167,95
deu_dwd_cdc_01::05169,WCE,45_10,47.7674,10.4604,2922,0.391854893908282,8.694148471615721,2.0679858887153975,1011.5999999999999,0.39930504141123974,0.2817872457610445,0.11292798509843151,3.5469061876247503,10.0,26.31999999999998,45.371999999999936,1.7238601823708195,deu_dwd_cdc_01,05169,95
deu_dwd_cdc_01::05176,WCE,45_10,49.421,11.744,2922,0.337782340862423,6.475481256332319,2.0746560699382135,398.20000000000005,0.33580640267030804,0.2982135762794561,0.0613607911143274,4.215686274509804,14.0,17.139999999999986,29.325999999999986,1.7109684947491255,deu_dwd_cdc_01,05176,95
deu_dwd_cdc_01::04490,WCE,45_5,49.4149,6.836,2922,0.33572895277207393,6.980937818552499,2.0699143133796754,700.5,0.34178975297606384,0.2997634293284559,0.034791316279873134,4.256578947368421,14.0,20.1,30.84000000000001,1.5343283582089557,deu_dwd_cdc_01,04490,95
deu_dwd_cdc_01::04493,WCE,45_10,49.4116,12.076,2922,0.32340862422997946,5.621904761904763,2.128074287433766,457.5,0.364263470451912,0.27945302234660124,0.0753097188500463,4.297826086956522,13.049999999999955,16.08,26.8,1.666666666666667,deu_dwd_cdc_01,04493,95
deu_dwd_cdc_01::04494,WCE,45_10,49.2806,11.914,2922,0.31724845995893225,5.63732470334412,2.2061837935708497,466.0,0.35693931204382917,0.25627631076798923,0.08830891582905474,4.24468085106383,14.0,16.369999999999994,29.148,1.7805742211362254,deu_dwd_cdc_01,04494,95
deu_dwd_cdc_01::02970,WCE,50_5,51.0933,7.0706,2921,0.40260184868195825,6.925765306122449,1.8213247697402104,526.0,0.3258605154081817,0.3320831555203309,0.03919103333273103,3.720682302771855,12.0,19.175,30.0,1.5645371577574967,deu_dwd_cdc_01,02970,95
deu_dwd_cdc_01::02976,WCE,50_5,51.6153,8.9009,2922,0.37679671457905545,7.020799273387829,1.976523920281739,523.1,0.32561311342914157,0.29069410390136263,0.11411524560880812,3.746913580246914,11.0,20.5,30.5,1.4878048780487805,deu_dwd_cdc_01,02976,95
deu_dwd_cdc_01::02984,WCE,50_10,50.5914,11.1265,2922,0.3661875427789186,6.527663551401869,2.132784041012878,413.29999999999995,0.31931068028629,0.277929424930201,0.12121069156332082,3.787321063394683,12.0,18.519999999999982,34.809999999999945,1.8795896328293726,deu_dwd_cdc_01,02984,95
