model,source_region,target_region,n_runs,degradation_mean,degradation_sd,degradation_min,degradation_max,mae_mean,brier_mean,degradation_se,degradation_ci95_halfwidth
linear_window,CNA,EAS,3,0.29107397747901415,0.2042351510232473,0.0552522069974726,0.4107359591483073,6.4753982807106505,0.30234120955192667,0.1179152194212557,1.498254919507789
linear_window,CNA,EAU,3,0.14295011726505594,0.1549384843850693,-0.0202325924294002,0.2880590790108716,2.9185693120020075,0.24442508921233022,0.08945377566755239,1.1366179880787883
linear_window,CNA,ENA,3,-0.010563736806907698,0.1353347048774693,-0.161091958425949,0.1010517593466174,3.1849471771579894,0.28123073551398353,0.07813552829170546,0.9928060196636919
linear_window,CNA,MED,3,0.036400978666405265,0.029826706031047284,0.0086004463117071,0.0679074992227825,1.7477532933230433,0.18570263949394275,0.017220456756064983,0.21880664919743698
linear_window,CNA,NCA,3,0.015126080094236367,0.03186158212851399,-0.0216126336945148,0.035186767114049,1.043285098185885,0.10560781524751077,0.018395293018704923,0.23373435928232475
linear_window,CNA,NEU,3,0.14584405931484432,0.020584765943159177,0.1221137829379276,0.1588873639775362,2.362921314783866,0.3487008167475878,0.011884620158488393,0.15100841694848158
linear_window,CNA,NWN,3,0.19160497378768215,0.060834184912521815,0.1213611572229686,0.2271176886565401,2.613892580473823,0.2861475177403128,0.03512263303517594,0.4462753662275189
linear_window,CNA,SAU,3,0.0636026577978784,0.0521703991700965,0.0270978947377624,0.1233556689016043,1.8878090959075593,0.24513017286545546,0.030120594004585444,0.38271843420521173
linear_window,CNA,WCE,3,0.06223803382099813,0.020997132511229016,0.0389814276429659,0.0798015938972091,2.2117681191545393,0.32205376644463807,0.012122700107568316,0.1540335095251304
linear_window,CNA,WNA,3,0.038835908570838164,0.03764441812156105,-0.003618497280982,0.068145177045704,2.0686588950854534,0.25494144056357215,0.0217340149359701,0.2761568435211092
linear_window,EAS,CNA,3,0.01792956864149887,0.07424018531409012,-0.0404682942807948,0.1014780384636308,2.190379164130818,0.20423438035442618,0.04286259097577763,0.5446208564721773
linear_window,EAS,EAS,3,0.0,0.0,0.0,0.0,6.184324303231637,0.2399060910676265,0.0,0.0
linear_window,EAS,EAU,3,0.007316566955479831,0.12268061877247732,-0.0846546021772157,0.1466108448931944,2.7829357616924306,0.23225549808765664,0.07082968827263965,0.8999765206098227
linear_window,EAS,ENA,3,0.08168779152190303,0.06708397177760247,0.0064877099257714,0.135380379210052,3.2771987054868,0.3025217922767767,0.03873094916410805,0.49212336971550036
linear_window,EAS,MED,3,-0.022914086200559767,0.043276151426928464,-0.0630350490406918,0.022944777686475,1.6884382284560784,0.18116428593876585,0.024985497675828156,0.3174708489107208
linear_window,EAS,NCA,3,0.0064651787424412676,0.11353725567389705,-0.1131182205612423,0.1127925247762954,1.03462419683409,0.112170218038732,0.06555076512637584,0.8329014423255044
linear_window,EAS,NEU,3,0.0018302071446321666,0.026504655279415017,-0.0205136115810747,0.0311146004631772,2.2189074626136542,0.3028759192584411,0.015302469860348496,0.19443631501866945
linear_window,EAS,NWN,3,0.006687886319827631,0.04747422987193392,-0.0380137239396471,0.0565182662659762,2.4289754930059684,0.24010707647235155,0.027409259396131223,0.34826766156121847
linear_window,EAS,SAU,3,0.0917694616414242,0.06087574652983208,0.0226588437023148,0.1374444999970836,1.9159758997511052,0.23549296420054108,0.035146628646117985,0.4465802593729243
linear_window,EAS,WCE,3,-0.004273932240246668,0.0678139553453405,-0.0467046852568976,0.0739366715981791,2.145256153093294,0.29998146320358776,0.0391524053734456,0.4974784785987839
linear_window,EAS,WNA,3,-0.04265632666371353,0.05039022694751737,-0.0917763357644578,0.0089146664150225,1.9871666598509012,0.22754318266192253,0.029092811092675492,0.3696592141018775
linear_window,EAU,CNA,3,0.04977814698302883,0.018432166242788556,0.036336603328158,0.0707901199682552,2.2222277424723478,0.19096651840272702,0.010641816142021907,0.13521709466799828
linear_window,EAU,EAS,3,0.06737769823283525,0.74977932610617,-0.4739997983912991,0.9231748488670376,6.251702001464472,0.2526103927467422,0.4328852957602135,5.500329195320234
linear_window,EAU,EAU,3,0.0,0.0,0.0,0.0,2.775619194736951,0.2231151750121585,0.0,0.0
linear_window,EAU,ENA,3,-0.0040851239093844345,0.0514844494349538,-0.0594673914256221,0.0423210270058259,3.1914257900555127,0.2905016825588926,0.029724560740350254,0.3776863544674019
linear_window,EAU,MED,3,0.020384185867679136,0.06950079079445709,-0.0448010986337941,0.0935171652457928,1.731736500524317,0.17766929331326567,0.040126300274071665,0.5098529865979059
linear_window,EAU,NCA,3,-0.033716240135504665,0.09375636557062834,-0.1198226495304492,0.0661658373366933,0.9944427779561441,0.1026160920772548,0.05413026290044324,0.6877902028499264
linear_window,EAU,NEU,3,0.0479045924163073,0.023100220820754188,0.0338470466931658,0.0745652082415161,2.264981847885329,0.31495332516576724,0.01333691870920223,0.1694616196722752
linear_window,EAU,NWN,3,-0.004409594482822935,0.045468848068882385,-0.0413259682564695,0.0463797253143149,2.417878012203318,0.24100662979651388,0.02625145167231144,0.3335563195769419
linear_window,EAU,SAU,3,0.07345263384974007,0.11822882266999978,-0.0616559952572018,0.1579568234932041,1.8976590719594209,0.23090992548513425,0.0682594425944969,0.8673184528004112
linear_window,EAU,WCE,3,-0.036836285743328034,0.019316027756009966,-0.0591301429343256,-0.0251003945586082,2.1126937995902124,0.30354288760320736,0.011152113824606638,0.1417010414994467
linear_window,EAU,WNA,3,-0.0214855623873693,0.06655922913686678,-0.0932206569646688,0.0382710647869386,2.008337424127246,0.2300520075789366,0.03842798885922402,0.48827389405463206
linear_window,ENA,CNA,3,0.0153071954800696,0.10863170776698859,-0.0993517552048574,0.1166916558213504,2.1877567909693885,0.18446534767349235,0.06271854572179962,0.7969146827124632
linear_window,ENA,EAS,3,0.2877063865897467,0.5034331528322948,-0.0682456634336234,0.8637006811994301,6.472030689821384,0.30145624405791654,0.29065726630670746,3.6931507338246914
linear_window,ENA,EAU,3,0.21214106395586976,0.0712765637112626,0.1453149896517162,0.2871600547601282,2.987760258692821,0.24115093882294103,0.041151543245608976,0.522879933698847
linear_window,ENA,ENA,3,0.0,0.0,0.0,0.0,3.195510913964897,0.28229146512514985,0.0,0.0
linear_window,ENA,MED,3,-0.03555082704652784,0.08175668075448413,-0.0841658524421306,0.058839417670861,1.6758014876101102,0.1835735111520894,0.04720224164165171,0.5997613463173672
linear_window,ENA,NCA,3,0.06403186823848966,0.03386746508886367,0.0296767739370303,0.0973896753747318,1.0921908863301384,0.10586206152933199,0.019553390085825694,0.24844937772182282
linear_window,ENA,NEU,3,0.1292785474171807,0.04831877239871938,0.0862169638104315,0.1815335768690057,2.346355802886203,0.34956954568262044,0.027896856251312895,0.3544631670319972
